txn_catg,txn_subcatg,dpst_txn_amt_tot,dpst_txn_cnt,cust_id
finance,payment_gateway,319.9300,1,926
loan,credit_card,2085.7500,1,926
loan,credit_card,1599.6500,1,926
loan,unsecured_loan,534.0000,1,926
utility,internet,396.0000,1,926
utility,phone,396.0000,1,926
null,null,null,null,927
null,null,null,null,928
null,null,null,null,929
null,null,null,null,930
insurance,life_insurance,791.0000,1,931
investment,others,791.0000,1,931
investment,others_tier,791.0000,1,931
null,null,null,null,932
null,null,null,null,933
null,null,null,null,934
null,null,null,null,935
finance,payment_gateway,200.0000,1,936
investment,securities_broker,19625.0000,4,936
investment,tfex,19625.0000,4,936
loan,credit_card,21305.0000,1,936
loan,credit_card,19031.0000,1,936
restaurant,chain_restaurant,254.0000,2,936
restaurant,street_vendor,522.0000,3,936
travel,hotel,1190.0000,1,936
automotive,auto_maintenance,360.0000,1,937
finance,payment_gateway,373.4300,1,937
null,null,null,null,938
null,null,null,null,939
loan,credit_card,11000.0000,2,940
loan,unsecured_loan,1000.0000,1,940
utility,internet,160.5000,1,940
utility,internet,1849.2800,2,940
utility,phone,160.5000,1,940
utility,water,740.2200,2,940
null,null,null,null,941
finance,digital_wallet,1671.1200,1,942
finance,digital_wallet,20179.0000,13,942
restaurant,food_delivery,1557.0000,7,942
shopping,e_commerce,1671.1200,1,942
travel,budget_airline,5958.5000,1,942
home_and_living,home_expense,1666.2500,2,943
shopping,convenience_store,11200.0000,8,943
loan,auto_loan,2700.0000,1,944
loan,credit_card,300.0000,1,944
utility,electricity,3412.5100,2,944
null,null,null,null,945
finance,digital_wallet,116.0000,2,946
shopping,department_store,2526.0000,1,946
null,null,null,null,947
null,null,null,null,948
null,null,null,null,949
null,null,null,null,950
loan,credit_card,28404.0000,2,951
null,null,null,null,952
null,null,null,null,953
utility,internet,1400.0800,2,954
utility,phone,1400.0800,2,954
null,null,null,null,955
finance,payment_gateway,1409.8000,1,956
finance,payment_gateway,741.0000,5,956
loan,unsecured_loan,300.0000,1,956
utility,internet,747.9300,1,956
utility,phone,747.9300,1,956
finance,payment_gateway,36.0000,1,957
finance,payment_gateway,631.4900,4,957
loan,unsecured_loan,1550.0000,1,957
null,null,null,null,958
home_and_living,home_expense,1000.0000,1,959
loan,credit_card,6537.0400,2,959
null,null,null,null,960
null,null,null,null,961
null,null,null,null,962
utility,phone,882.7500,1,963
null,null,null,null,964
personal_care,fitness,140.0000,2,965
finance,lottery,105.0000,1,966
null,null,null,null,967
null,null,null,null,968
bank,transfer_to_bank,12500.0000,1,969
finance,payment_gateway,1656.2500,1,969
loan,auto_loan,3600.0000,1,969
loan,credit_card,7636.5900,1,969
loan,credit_card,9637.3500,1,969
medical,pharmacy,1083.0000,1,969
restaurant,chain_restaurant,587.0000,2,969
utility,internet,5583.8600,2,969
utility,internet,2905.8600,1,969
utility,phone,5583.8600,2,969
utility,phone,1209.6600,1,969
finance,payment_gateway,446.0000,1,970
null,null,null,null,971
bank,transfer_to_bank,11935.0000,1,972
shopping,convenience_store,515.0000,2,972
null,null,null,null,973
null,null,null,null,974
medical,hospital,2000.0000,1,975
shopping,convenience_store,25000.0000,5,975
shopping,grocery,10000.0000,1,975
null,null,null,null,976
null,null,null,null,977
utility,water,75.4800,1,978
null,null,null,null,979
finance,payment_gateway,725.5800,1,980
utility,phone,34.2400,1,980
medical,private_hospital,2000.0000,1,981
restaurant,chain_restaurant,467.0000,1,981
shopping,department_store,2000.0000,1,981
shopping,department_store,2000.0000,1,981
null,null,null,null,982
finance,digital_wallet,1276.9000,2,983
finance,digital_wallet,237.0000,1,983
finance,payment_gateway,1005.0000,1,983
finance,payment_gateway,780.9100,2,983
loan,credit_card,2200.0000,1,983
loan,unsecured_loan,1000.0000,1,983
restaurant,chain_restaurant,463.0000,1,983
shopping,e_commerce,1276.9000,2,983
shopping,e_commerce,237.0000,1,983
utility,phone,1155.9300,1,983
insurance,insurance,370.0000,1,984
insurance,other_insurance,370.0000,1,984
shopping,grocery,4830.0000,4,984
utility,internet,1419.8900,2,984
utility,phone,1419.8900,2,984
utility,water,202.6000,1,984
loan,credit_card,24470.2600,1,985
null,null,null,null,986
utility,phone,362.7300,1,987
utility,water,143.9600,1,987
null,null,null,null,988
finance,payment_gateway,56.5100,1,989
restaurant,chain_restaurant,338.0000,1,989
null,null,null,null,990
null,null,null,null,991
utility,phone,960.8600,1,992
null,null,null,null,993
finance,digital_wallet,2259.6700,1,994
finance,digital_wallet,200.0000,1,994
shopping,e_commerce,2259.6700,1,994
null,null,null,null,995
null,null,null,null,996
null,null,null,null,997
null,null,null,null,998
utility,electricity,2613.0700,1,999
utility,internet,640.9300,1,999
utility,water,137.8200,1,999
null,null,null,null,1000
loan,credit_card,14000.0000,1,1001
loan,unsecured_loan,10724.0000,1,1001
null,null,null,null,1002
null,null,null,null,1003
government,tax_payment,1445.0000,1,1004
home_and_living,home_expense,4695.0000,2,1004
home_and_living,home_expense,21056.5500,4,1004
home_and_living,property_developer,18250.0000,2,1004
insurance,insurance,1133.5000,1,1004
insurance,other_insurance,1133.5000,1,1004
loan,credit_card,5000.0000,1,1004
shopping,convenience_store,500.0000,1,1004
shopping,grocery,400.0000,1,1004
utility,gas_station,1300.0000,2,1004
utility,internet,2877.2400,5,1004
utility,phone,2877.2400,5,1004
null,null,null,null,1005
null,null,null,null,1006
null,null,null,null,1007
null,null,null,null,1008
finance,digital_wallet,988.0000,8,1009
shopping,e_commerce,988.0000,8,1009
null,null,null,null,1010
finance,digital_wallet,2224.0000,14,1011
shopping,e_commerce,2224.0000,14,1011
null,null,null,null,1012
finance,digital_wallet,1200.0000,11,1013
finance,payment_gateway,911.6500,15,1013
finance,payment_gateway,669.1000,3,1013
loan,credit_card,10261.6300,1,1013
restaurant,chain_restaurant,40.0000,1,1013
null,null,null,null,1014
loan,credit_card,25931.2100,2,1015
shopping,convenience_store,500.0000,1,1015
utility,internet,532.8600,1,1015
utility,phone,532.8600,1,1015
shopping,convenience_store,10000.0000,1,1016
null,null,null,null,1017
finance,payment_gateway,920.0000,1,1018
finance,payment_gateway,1252.8000,6,1018
home_and_living,home_improvement,138.0000,1,1018
null,null,null,null,1019
null,null,null,null,1020
null,null,null,null,1021
null,null,null,null,1022
null,null,null,null,1023
loan,credit_card,4117.3400,1,1024
loan,credit_card,15271.7500,1,1024
loan,credit_card,1500.0000,1,1024
medical,pharmacy,150.0000,1,1024
utility,water,130.3300,1,1024
null,null,null,null,1025
investment,dummy_ix,1200.0000,4,1026
investment,securities_backed_by_bank,1200.0000,4,1026
loan,credit_card,2079.0000,1,1026
null,null,null,null,1027
shopping,convenience_store,30000.0000,2,1028
finance,digital_wallet,24400.0000,6,1029
shopping,grocery,60000.0000,2,1029
finance,payment_gateway,482.0000,1,1030
finance,payment_gateway,379.0000,1,1030
null,null,null,null,1031
null,null,null,null,1032
loan,auto_loan,11000.0000,1,1033
shopping,grocery,17596.0000,2,1033
utility,electricity,477.8800,2,1033
utility,internet,1334.2100,1,1033
home_and_living,home_expense,2400.0000,1,1034
loan,credit_card,23204.7400,1,1034
shopping,convenience_store,2400.0000,3,1034
shopping,grocery,2700.0000,4,1034
utility,internet,335.0000,1,1034
utility,phone,335.0000,1,1034
utility,water,119.4100,1,1034
utility,internet,321.0000,1,1035
utility,phone,321.0000,1,1035
restaurant,chain_restaurant,970.0000,4,1036
shopping,department_store,7000.0000,2,1036
shopping,grocery,158.0000,1,1036
utility,water,97.5800,1,1036
insurance,insurance,715.8000,1,1037
insurance,other_insurance,715.8000,1,1037
education,public_school,100.0000,1,1038
finance,digital_wallet,169.0000,3,1038
finance,digital_wallet,300.0000,1,1038
finance,digital_wallet,3428.2500,30,1038
shopping,e_commerce,169.0000,3,1038
shopping,e_commerce,300.0000,1,1038
utility,water,119.4100,1,1038
finance,payment_gateway,1077.0000,2,1039
transportation,logistic_service,2030.0000,1,1039
null,null,null,null,1040
null,null,null,null,1041
finance,payment_gateway,1495.8600,1,1042
insurance,insurance,320.0000,1,1042
insurance,insurance,2558.7000,1,1042
insurance,life_insurance,2558.7000,1,1042
insurance,life_insurance,2558.7000,1,1042
insurance,other_insurance,320.0000,1,1042
utility,water,175.4800,1,1042
finance,payment_gateway,426.9300,1,1043
investment,inv_payment,5000.0000,1,1043
loan,credit_card,2611.0000,1,1043
utility,internet,640.9300,1,1043
utility,phone,640.9300,1,1043
null,null,null,null,1044
null,null,null,null,1045
null,null,null,null,1046
charity,religious,7.0000,1,1047
finance,digital_wallet,1116.0200,9,1047
finance,payment_gateway,310.0000,3,1047
medical,hospital,20.0000,1,1047
shopping,e_commerce,1116.0200,9,1047
null,null,null,null,1048
finance,digital_wallet,1243.0000,9,1049
finance,payment_gateway,60.0000,1,1049
finance,payment_gateway,3665.3100,6,1049
home_and_living,home_improvement,54.0000,1,1049
restaurant,food_court,60.0000,1,1049
shopping,e_commerce,1243.0000,9,1049
null,null,null,null,1050
finance,digital_wallet,205.0000,1,1051
finance,digital_wallet,500.0000,1,1051
loan,credit_card,3239.4600,1,1051
loan,credit_card,6483.9200,1,1051
shopping,e_commerce,205.0000,1,1051
finance,digital_wallet,26792.3900,12,1052
finance,digital_wallet,704.0000,6,1052
finance,payment_gateway,11450.0000,1,1052
shopping,e_commerce,26792.3900,12,1052
utility,electricity,413.1300,1,1052
utility,internet,1479.8600,1,1052
null,null,null,null,1053
finance,digital_wallet,326.0000,1,1054
finance,payment_gateway,1151.4000,4,1054
shopping,e_commerce,326.0000,1,1054
shopping,grocery,3000.0000,1,1054
null,null,null,null,1055
finance,digital_wallet,426.9300,1,1056
home_and_living,home_improvement,457.0000,1,1056
business,ads,1112.9200,4,1057
education,international_school,350.0000,1,1057
entertainment,streaming_service,189.0000,1,1057
entertainment,streaming_service,139.0000,1,1057
finance,payment_gateway,266.4300,1,1057
insurance,insurance,100000.0000,1,1057
insurance,life_insurance,100000.0000,1,1057
insurance,life_insurance,100000.0000,1,1057
loan,credit_card,481979.0800,13,1057
utility,electricity,2213.1400,2,1057
utility,gas_station,5318.2100,1,1057
null,null,null,null,1058
null,null,null,null,1059
null,null,null,null,1060
null,null,null,null,1061
null,null,null,null,1062
insurance,insurance,240.0000,1,1063
insurance,other_insurance,240.0000,1,1063
null,null,null,null,1064
finance,payment_gateway,339.0000,2,1065
finance,digital_wallet,4323.7900,3,1066
loan,credit_card,3500.0000,1,1066
loan,credit_card,9888.5800,2,1066
loan,unsecured_loan,2000.0000,1,1066
shopping,e_commerce,4323.7900,3,1066
insurance,life_insurance,12564.0000,1,1067
investment,others,12564.0000,1,1067
investment,others_tier,12564.0000,1,1067
utility,internet,746.8600,2,1067
utility,phone,746.8600,2,1067
finance,digital_wallet,690.0000,4,1068
loan,credit_card,985.6500,1,1068
shopping,e_commerce,690.0000,4,1068
null,null,null,null,1069
finance,payment_gateway,227.0000,2,1070
utility,internet,533.9300,1,1071
finance,digital_wallet,2937.0000,1,1072
finance,digital_wallet,1000.0000,2,1072
loan,credit_card,10560.0000,1,1072
loan,credit_card,9100.9100,2,1072
loan,credit_card,15237.0100,2,1072
loan,unsecured_loan,13100.0000,1,1072
loan,unsecured_loan,19540.0000,2,1072
shopping,e_commerce,2937.0000,1,1072
utility,internet,640.9300,1,1072
utility,phone,640.9300,1,1072
null,null,null,null,1073
home_and_living,property_developer,100.0000,1,1074
finance,digital_wallet,189.0000,1,1075
finance,payment_gateway,149.0000,1,1075
insurance,insurance,1000.0000,1,1075
insurance,life_insurance,1000.0000,1,1075
shopping,e_commerce,189.0000,1,1075
utility,water,32.1000,1,1075
null,null,null,null,1076
null,null,null,null,1077
null,null,null,null,1078
null,null,null,null,1079
null,null,null,null,1080
loan,auto_loan,9163.0000,1,1081
finance,digital_wallet,107.0000,1,1082
finance,payment_gateway,333.0000,1,1082
shopping,e_commerce,107.0000,1,1082
home_and_living,home_expense,66.0000,1,1083
loan,credit_card,80534.0000,1,1083
restaurant,food_delivery,621.0000,4,1083
finance,digital_wallet,1289.0000,3,1084
finance,digital_wallet,1400.0000,4,1084
finance,payment_gateway,992.2800,3,1084
home_and_living,home_improvement,663.0000,2,1084
insurance,insurance,864.0000,1,1084
insurance,life_insurance,864.0000,1,1084
loan,auto_loan,18284.0000,1,1084
loan,credit_card,32272.4100,3,1084
shopping,e_commerce,1289.0000,3,1084
insurance,insurance,320.0000,1,1085
insurance,other_insurance,320.0000,1,1085
finance,payment_gateway,533.9300,1,1086
government,tax_payment,47311.2300,3,1087
insurance,life_insurance,49600.0000,1,1087
loan,auto_loan,14887.0000,1,1087
loan,credit_card,299436.0000,2,1087
utility,water,217.6400,2,1087
utility,water,75.7600,1,1087
null,null,null,null,1088
finance,digital_wallet,1862.0000,2,1089
shopping,e_commerce,1862.0000,2,1089
utility,electricity,2336.3800,1,1089
utility,phone,20.0000,1,1089
finance,payment_gateway,640.9300,1,1090
investment,dummy_ix,20000.0000,1,1090
investment,dummy_ix,20000.0000,1,1090
investment,inv_payment,20000.0000,1,1090
investment,securities_backed_by_bank,20000.0000,1,1090
investment,securities_backed_by_bank,20000.0000,1,1090
loan,credit_card,1169.8200,1,1090
loan,credit_card,300.0000,1,1090
restaurant,chain_restaurant,591.0000,2,1090
null,null,null,null,1091
null,null,null,null,1092
null,null,null,null,1093
null,null,null,null,1094
investment,inv_payment,5000.0000,1,1095
null,null,null,null,1096
null,null,null,null,1097
null,null,null,null,1098
null,null,null,null,1099
loan,auto_loan,9757.0000,1,1100
loan,credit_card,700.0000,1,1100
insurance,insurance,2499.0000,1,1101
insurance,other_insurance,2499.0000,1,1101
loan,credit_card,17269.0000,4,1101
loan,credit_card,3180.0000,3,1101
shopping,grocery,202.0000,1,1101
utility,gas_station,10000.0000,1,1101
finance,digital_wallet,900.0000,3,1102
personal_care,fitness,80.0000,8,1102
restaurant,food_delivery,156.0000,1,1102
restaurant,food_delivery,2295.4000,12,1102
utility,electricity,2910.2700,1,1102
finance,payment_gateway,229.0000,1,1103
null,null,null,null,1104
loan,credit_card,1980.0000,1,1105
finance,digital_wallet,321.0000,1,1106
loan,credit_card,7300.0000,1,1106
loan,credit_card,3800.0000,1,1106
loan,credit_card,9856.0700,1,1106
null,null,null,null,1107
finance,digital_wallet,360.0000,1,1108
medical,pharmacy,60.0000,1,1108
shopping,e_commerce,360.0000,1,1108
loan,credit_card,4265.0000,2,1109
loan,unsecured_loan,2500.0000,1,1109
null,null,null,null,1110
null,null,null,null,1111
null,null,null,null,1112
null,null,null,null,1113
null,null,null,null,1114
null,null,null,null,1115
null,null,null,null,1116
finance,payment_gateway,373.4300,1,1117
utility,gas_station,20702.0000,2,1118
shopping,convenience_store,90000.0000,4,1119
shopping,grocery,450000.0000,3,1119
null,null,null,null,1120
null,null,null,null,1121
null,null,null,null,1122
null,null,null,null,1123
finance,digital_wallet,5544.5000,1,1124
investment,gold,30018.0000,12,1124
loan,unsecured_loan,2600.0000,2,1124
shopping,e_commerce,5544.5000,1,1124
utility,electricity,2648.2900,2,1124
utility,phone,426.9300,1,1124
utility,water,747.7200,2,1124
null,null,null,null,1125
utility,phone,876.8700,2,1126
null,null,null,null,1127
finance,payment_gateway,4000.0000,1,1128
loan,auto_loan,6558.0000,1,1128
utility,electricity,534.3800,1,1128
null,null,null,null,1129
home_and_living,home_improvement,63.0300,1,1130
utility,internet,1817.9300,1,1131
utility,phone,373.4300,1,1131
utility,water,32.1000,1,1131
finance,payment_gateway,211.2200,1,1132
finance,digital_wallet,4309.3300,3,1133
shopping,e_commerce,4309.3300,3,1133
shopping,convenience_store,10000.0000,3,1134
transportation,logistic_service,483.0000,1,1134
utility,gas_station,3000.0000,4,1134
utility,internet,3188.5800,4,1134
utility,phone,3188.5800,4,1134
finance,digital_wallet,6417.0000,3,1135
investment,gold,10534174.0000,16,1136
loan,credit_card,128712.0000,3,1136
education,university,2500.0000,1,1137
finance,digital_wallet,158.0000,1,1137
shopping,convenience_store,7000.0000,4,1137
shopping,e_commerce,158.0000,1,1137
utility,phone,428.0000,3,1137
investment,asset_management,1000.0000,1,1138
investment,inv_payment,7500.0000,1,1138
shopping,department_store,1090.0000,2,1139
utility,gas_station,990.0000,1,1139
null,null,null,null,1140
null,null,null,null,1141
utility,phone,1004.7300,1,1142
utility,water,548.8700,1,1142
finance,digital_wallet,124.4900,4,1143
finance,digital_wallet,200.0000,1,1143
null,null,null,null,1144
finance,payment_gateway,199.0000,1,1145
loan,auto_loan,2866.0000,1,1145
loan,credit_card,399.6500,1,1146
shopping,convenience_store,8900.0000,6,1146
shopping,grocery,200.0000,1,1146
shopping,grocery,500.0000,1,1146
utility,phone,2429.9700,2,1146
shopping,whole_sale,408.0000,1,1147
finance,digital_wallet,2000.0000,2,1148
loan,credit_card,5785.2600,1,1148
medical,public_hospital,1175.2500,1,1148
personal_care,cosmetics,926.0000,2,1148
finance,payment_gateway,435.8900,3,1149
null,null,null,null,1150
finance,digital_wallet,11482.3400,9,1151
finance,digital_wallet,800.0000,6,1151
finance,payment_gateway,640.9300,1,1151
insurance,life_insurance,1195.0000,1,1151
investment,others,1195.0000,1,1151
investment,others_tier,1195.0000,1,1151
loan,credit_card,35513.8800,1,1151
loan,credit_card,4690.7400,1,1151
shopping,e_commerce,11482.3400,9,1151
null,null,null,null,1152
null,null,null,null,1153
utility,internet,373.4300,1,1154
utility,phone,373.4300,1,1154
finance,payment_gateway,372.0000,2,1155
null,null,null,null,1156
null,null,null,null,1157
transportation,logistic_service,1161.0000,1,1158
null,null,null,null,1159
null,null,null,null,1160
null,null,null,null,1161
finance,digital_wallet,1002.0000,10,1162
finance,digital_wallet,600.0000,3,1162
finance,payment_gateway,168.0000,1,1162
shopping,e_commerce,1002.0000,10,1162
home_and_living,home_improvement,1400.0000,2,1163
shopping,convenience_store,2700.0000,2,1163
null,null,null,null,1164
null,null,null,null,1165
null,null,null,null,1166
null,null,null,null,1167
finance,payment_gateway,1591.2800,1,1168
finance,payment_gateway,1552.7600,2,1168
transportation,logistic_service,24.0000,1,1168
utility,internet,436.9300,2,1169
finance,lottery,2520.0000,1,1170
home_and_living,home_expense,40.0000,1,1170
shopping,grocery,1957.2500,1,1170
loan,unsecured_loan,1447.0000,1,1171
null,null,null,null,1172
finance,digital_wallet,100.0000,1,1173
finance,digital_wallet,800.0000,2,1173
loan,credit_card,3829.9800,2,1173
null,null,null,null,1174
shopping,grocery,515.0000,2,1175
null,null,null,null,1176
education,university,1355.0000,1,1177
finance,payment_gateway,1031.1500,2,1177
insurance,life_insurance,300192.0000,1,1177
personal_care,beauty_salon,1150.0000,1,1177
restaurant,bar_pub_and_nightclub,1048.0000,1,1177
restaurant,chain_restaurant,179.0000,1,1177
shopping,department_store,390.0000,1,1177
null,null,null,null,1178
loan,auto_loan,2397.0000,1,1179
utility,internet,429.6100,1,1179
utility,phone,429.6100,1,1179
null,null,null,null,1180
null,null,null,null,1181
null,null,null,null,1182
finance,digital_wallet,18247.7900,13,1183
finance,digital_wallet,2560.0000,24,1183
finance,payment_gateway,12531.6700,13,1183
home_and_living,home_expense,840.0000,1,1183
home_and_living,home_improvement,4469.0000,1,1183
insurance,insurance,1913.4000,1,1183
insurance,life_insurance,1913.4000,1,1183
insurance,life_insurance,1913.4000,1,1183
personal_care,cosmetics,485.0000,1,1183
shopping,e_commerce,18247.7900,13,1183
utility,internet,481.3900,1,1183
utility,phone,481.3900,1,1183
null,null,null,null,1184
null,null,null,null,1185
finance,digital_wallet,2732.0000,1,1186
finance,payment_gateway,343.0000,1,1186
medical,hospital,800.0000,1,1186
medical,private_hospital,800.0000,1,1186
visit,private_hospital,800.0000,1,1186
null,null,null,null,1187
loan,unsecured_loan,6280.0000,1,1188
null,null,null,null,1189
finance,payment_gateway,1118.4000,5,1190
finance,digital_wallet,1128.0000,3,1191
shopping,e_commerce,1128.0000,3,1191
utility,internet,1208.2400,3,1191
utility,phone,1208.2400,3,1191
null,null,null,null,1192
null,null,null,null,1193
finance,digital_wallet,4852.3000,16,1194
loan,credit_card,2497.5000,1,1194
shopping,e_commerce,4852.3000,16,1194
null,null,null,null,1195
utility,internet,2200.2900,2,1196
null,null,null,null,1197
null,null,null,null,1198
null,null,null,null,1199
null,null,null,null,1200
personal_care,fitness,45.0000,1,1201
shopping,convenience_store,800.0000,6,1202
shopping,convenience_store,3200.0000,15,1202
shopping,convenience_store,6100.0000,8,1202
shopping,convenience_store,2100.0000,7,1202
null,null,null,null,1203
null,null,null,null,1204
null,null,null,null,1205
utility,internet,908.1800,1,1206
utility,phone,213.0000,1,1206
null,null,null,null,1207
null,null,null,null,1208
loan,unsecured_loan,557.0000,1,1209
shopping,department_store,78200.0000,16,1209
utility,internet,1420.0000,9,1209
utility,phone,1420.0000,9,1209
utility,phone,561.7500,2,1210
null,null,null,null,1211
null,null,null,null,1212
null,null,null,null,1213
finance,digital_wallet,61.0000,1,1214
finance,payment_gateway,170.0000,1,1214
insurance,insurance,320.0000,1,1214
insurance,other_insurance,320.0000,1,1214
shopping,convenience_store,5000.0000,1,1214
shopping,e_commerce,61.0000,1,1214
transportation,logistic_service,99.0000,1,1214
null,null,null,null,1215
null,null,null,null,1216
finance,digital_wallet,200.0000,1,1217
finance,payment_gateway,3191.0000,1,1217
shopping,grocery,204.0000,1,1217
finance,digital_wallet,4028.8000,1,1218
finance,payment_gateway,913.1200,4,1218
loan,credit_card,528.9000,1,1218
loan,unsecured_loan,2700.0000,2,1218
shopping,e_commerce,4028.8000,1,1218
utility,internet,535.0000,1,1218
utility,phone,535.0000,1,1218
finance,digital_wallet,48368.2700,4,1219
shopping,e_commerce,48368.2700,4,1219
finance,payment_gateway,300.0000,1,1220
finance,payment_gateway,575.9300,3,1220
shopping,department_store,46.0000,1,1220
null,null,null,null,1221
finance,payment_gateway,992.0000,1,1222
loan,credit_card,8620.0000,7,1222
restaurant,food_delivery,66.0000,1,1222
shopping,whole_sale,115.5000,1,1222
utility,internet,159.4300,1,1222
utility,phone,159.4300,1,1222
finance,digital_wallet,400.0300,1,1223
shopping,e_commerce,400.0300,1,1223
business,industrial_equipment,40.0000,1,1224
finance,digital_wallet,908.0200,1,1224
finance,payment_gateway,961.4000,2,1224
home_and_living,home_improvement,122.0000,2,1224
insurance,insurance,370.0000,1,1224
insurance,other_insurance,370.0000,1,1224
shopping,e_commerce,908.0200,1,1224
utility,water,162.4200,2,1224
null,null,null,null,1225
null,null,null,null,1226
finance,digital_wallet,119.0000,1,1227
finance,payment_gateway,7780.7800,2,1227
shopping,e_commerce,119.0000,1,1227
null,null,null,null,1228
finance,payment_gateway,496.0000,3,1229
shopping,convenience_store,330.0000,4,1229
utility,internet,664.9300,1,1229
utility,phone,34.2400,1,1229
medical,pharmacy,2369.0000,1,1230
utility,water,542.7800,2,1230
null,null,null,null,1231
finance,digital_wallet,423.2400,1,1232
loan,credit_card,1000.0000,1,1232
shopping,e_commerce,423.2400,1,1232
null,null,null,null,1233
null,null,null,null,1234
null,null,null,null,1235
loan,unsecured_loan,13000.0000,1,1236
utility,internet,319.9300,1,1236
utility,phone,319.9300,1,1236
null,null,null,null,1237
null,null,null,null,1238
medical,hospital,98.0000,1,1239
personal_care,cosmetics,71.0000,1,1239
null,null,null,null,1240
null,null,null,null,1241
null,null,null,null,1242
finance,digital_wallet,2551.0000,4,1243
shopping,e_commerce,2551.0000,4,1243
finance,digital_wallet,83.0000,1,1244
finance,payment_gateway,245.0000,2,1244
shopping,e_commerce,83.0000,1,1244
finance,payment_gateway,1727.0500,4,1245
insurance,insurance,370.0000,1,1245
insurance,other_insurance,370.0000,1,1245
utility,phone,480.4300,1,1245
finance,digital_wallet,141.0000,1,1246
finance,payment_gateway,458.0000,1,1246
shopping,e_commerce,141.0000,1,1246
null,null,null,null,1247
null,null,null,null,1248
null,null,null,null,1249
null,null,null,null,1250
null,null,null,null,1251
loan,unsecured_loan,3000.0000,1,1252
null,null,null,null,1253
null,null,null,null,1254
utility,internet,1220.9700,1,1255
utility,phone,1220.9700,1,1255
utility,water,337.0900,1,1255
null,null,null,null,1256
finance,payment_gateway,76267.9600,11,1257
finance,payment_gateway,1283.0400,1,1258
loan,auto_loan,9344.0000,1,1258
loan,credit_card,21192.6900,1,1258
null,null,null,null,1259
finance,digital_wallet,2963.0000,6,1260
finance,digital_wallet,640.9300,1,1260
finance,payment_gateway,332.0000,1,1260
home_and_living,home_improvement,404.0000,2,1260
loan,credit_card,21185.5100,1,1260
restaurant,chain_restaurant,108.0000,1,1260
shopping,department_store,210.0000,1,1260
shopping,e_commerce,2963.0000,6,1260
shopping,grocery,60700.0000,3,1260
utility,water,393.7600,1,1260
null,null,null,null,1261
loan,credit_card,1600.0000,1,1262
null,null,null,null,1263
null,null,null,null,1264
null,null,null,null,1265
finance,payment_gateway,249.0000,1,1266
finance,payment_gateway,1978.0000,1,1266
restaurant,food_delivery,495.0000,1,1266
utility,electricity,4236.6900,4,1266
utility,internet,429.6100,1,1266
utility,phone,429.6100,1,1266
null,null,null,null,1267
null,null,null,null,1268
null,null,null,null,1269
home_and_living,home_expense,97.0000,1,1270
loan,credit_card,3146.0000,1,1270
loan,credit_card,14805.9000,2,1270
null,null,null,null,1271
entertainment,streaming_service,179.0000,1,1272
shopping,convenience_store,400.0000,1,1272
finance,payment_gateway,1948.7500,3,1273
government,tax_payment,752.3300,2,1273
loan,auto_loan,19358.0000,2,1273
loan,auto_loan,9176.0000,1,1273
loan,auto_loan,24228.0000,1,1273
loan,unsecured_loan,18700.0000,1,1273
finance,payment_gateway,153.1800,1,1274
loan,auto_loan,20414.0000,1,1274
utility,phone,1200.0000,1,1274
utility,water,141.2400,1,1274
null,null,null,null,1275
investment,asset_management,2000.0000,1,1276
investment,dummy_fn,2000.0000,1,1276
loan,credit_card,83.0000,1,1276
shopping,department_store,65.0000,1,1276
loan,credit_card,22843.0000,1,1277
null,null,null,null,1278
finance,payment_gateway,990.0000,1,1279
null,null,null,null,1280
finance,payment_gateway,1389.0000,3,1281
utility,internet,957.6500,1,1281
utility,phone,957.6500,1,1281
null,null,null,null,1282
finance,digital_wallet,884.0000,1,1283
finance,payment_gateway,100.0000,1,1283
home_and_living,home_improvement,7690.0000,1,1283
shopping,e_commerce,884.0000,1,1283
utility,electricity,16862.0400,2,1283
utility,water,712.6200,1,1283
null,null,null,null,1284
null,null,null,null,1285
null,null,null,null,1286
loan,credit_card,2548.2000,1,1287
loan,unsecured_loan,8000.0000,1,1287
loan,unsecured_loan,8000.0000,1,1287
utility,water,118.7700,1,1287
null,null,null,null,1288
null,null,null,null,1289
null,null,null,null,1290
null,null,null,null,1291
null,null,null,null,1292
finance,payment_gateway,32.1000,1,1293
null,null,null,null,1294
null,null,null,null,1295
null,null,null,null,1296
loan,auto_loan,4776.0000,1,1297
null,null,null,null,1298
null,null,null,null,1299
finance,payment_gateway,408.4200,3,1300
government,fines_and_penalty,1000.0000,2,1300
loan,credit_card,10000.0000,1,1300
utility,phone,1175.9300,1,1300
utility,water,583.7900,1,1300
utility,gas_station,1600.0000,2,1301
investment,international_partner,50125.7300,1,1302
investment,inv_payment,200000.0000,1,1302
investment,inv_sec,200000.0000,1,1302
investment,overall_brokerage,200000.0000,1,1302
investment,overall_brokerage,50125.7300,1,1302
investment,overall_brokerage,50125.7300,1,1302
investment,securities_backed_by_bank,200000.0000,1,1302
investment,security,200000.0000,1,1302
loan,credit_card,13646.8300,2,1302
restaurant,chain_restaurant,537.0000,1,1302
null,null,null,null,1303
finance,digital_wallet,500.0000,1,1304
loan,credit_card,2653.5100,6,1304
null,null,null,null,1305
null,null,null,null,1306
null,null,null,null,1307
null,null,null,null,1308
null,null,null,null,1309
null,null,null,null,1310
finance,payment_gateway,99.9900,1,1311
finance,payment_gateway,1164.8800,5,1311
null,null,null,null,1312
