txn_catg,txn_subcatg,dpst_txn_amt_tot,dpst_txn_cnt,cust_id
loan,unsecured_loan,6400,1,1092
null,null,null,null,1093
null,null,null,null,1094
null,null,null,null,1095
null,null,null,null,1096
null,null,null,null,1097
null,null,null,null,1098
null,null,null,null,1099
null,null,null,null,1100
null,null,null,null,1101
null,null,null,null,1102
finance,payment_gateway,460.42,1,1103
loan,auto_loan,2985,1,1103
restaurant,food_delivery,78.05,1,1103
utility,gas_station,620,2,1103
null,null,null,null,1104
utility,electricity,4446.89,1,1105
finance,digital_wallet,402,3,1106
finance,digital_wallet,230,1,1106
loan,credit_card,2500,1,1106
loan,unsecured_loan,8000,1,1106
transportation,logistic_service,129.66,1,1106
utility,gas_station,438,1,1106
null,null,null,null,1107
null,null,null,null,1108
finance,digital_wallet,88,1,1109
insurance,other_insurance,2405.86,1,1109
loan,credit_card,2813,2,1109
loan,unsecured_loan,1200,1,1109
shopping,e_commerce,88,1,1109
utility,internet,749,1,1109
null,null,null,null,1110
null,null,null,null,1111
null,null,null,null,1112
null,null,null,null,1113
null,null,null,null,1114
null,null,null,null,1115
null,null,null,null,1116
null,null,null,null,1117
null,null,null,null,1118
null,null,null,null,1119
null,null,null,null,1120
null,null,null,null,1121
null,null,null,null,1122
null,null,null,null,1123
utility,phone,853.86,1,1124
utility,water,276.06,2,1124
null,null,null,null,1125
null,null,null,null,1126
null,null,null,null,1127
null,null,null,null,1128
null,null,null,null,1129
home_and_living,home_expense,18887.04,1,1130
null,null,null,null,1131
utility,phone,373.43,1,1132
null,null,null,null,1133
null,null,null,null,1134
null,null,null,null,1135
null,null,null,null,1136
null,null,null,null,1137
finance,digital_wallet,4500,2,1138
finance,digital_wallet,400,3,1138
investment,dummy_ix,5000,1,1138
investment,securities_backed_by_bank,5000,1,1138
shopping,convenience_store,170,2,1138
shopping,grocery,220,1,1138
transportation,public_transit,47,1,1138
transportation,public_transit,26,1,1138
utility,electricity,290.4,1,1138
utility,internet,631.3,1,1138
null,null,null,null,1139
null,null,null,null,1140
null,null,null,null,1141
home_and_living,home_improvement,88463,14,1142
utility,phone,1326.8,1,1142
null,null,null,null,1143
null,null,null,null,1144
null,null,null,null,1145
shopping,convenience_store,5500,6,1146
shopping,grocery,7000,3,1146
utility,phone,1165.23,1,1146
null,null,null,null,1147
finance,digital_wallet,300,1,1148
finance,digital_wallet,1102,3,1148
loan,credit_card,6489,1,1148
medical,public_hospital,1000,1,1148
medical,public_hospital,674,1,1148
shopping,department_store,2000,1,1148
shopping,e_commerce,300,1,1148
shopping,e_commerce,1102,3,1148
null,null,null,null,1149
null,null,null,null,1150
finance,digital_wallet,118,1,1151
finance,digital_wallet,400,3,1151
personal_care,cosmetics,58,1,1151
restaurant,food_delivery,76,1,1151
shopping,e_commerce,118,1,1151
transportation,public_transit,28,1,1151
finance,digital_wallet,6000,6,1152
shopping,e_commerce,6000,6,1152
null,null,null,null,1153
null,null,null,null,1154
finance,digital_wallet,217,1,1155
government,tax_payment,3750,1,1155
shopping,e_commerce,217,1,1155
utility,phone,160.5,1,1155
null,null,null,null,1156
null,null,null,null,1157
null,null,null,null,1158
null,null,null,null,1159
finance,digital_wallet,1639,1,1160
shopping,e_commerce,1639,1,1160
transportation,logistic_service,788,2,1160
null,null,null,null,1161
null,null,null,null,1162
utility,internet,853.86,2,1163
utility,phone,853.86,2,1163
null,null,null,null,1164
finance,digital_wallet,1353.74,14,1165
null,null,null,null,1166
loan,auto_loan,2380,1,1167
loan,credit_card,16025,2,1167
personal_care,cosmetics,248,1,1167
utility,internet,588,1,1167
utility,phone,588,1,1167
null,null,null,null,1168
null,null,null,null,1169
null,null,null,null,1170
null,null,null,null,1171
null,null,null,null,1172
null,null,null,null,1173
null,null,null,null,1174
null,null,null,null,1175
investment,gold,89306,4,1176
finance,digital_wallet,1600,3,1177
finance,digital_wallet,766,1,1177
finance,payment_gateway,299,1,1177
personal_care,cosmetics,668,1,1177
shopping,convenience_store,296,1,1177
shopping,e_commerce,1600,3,1177
shopping,e_commerce,766,1,1177
utility,gas_station,1600,3,1177
null,null,null,null,1178
loan,auto_loan,2397,1,1179
null,null,null,null,1180
null,null,null,null,1181
null,null,null,null,1182
null,null,null,null,1183
null,null,null,null,1184
null,null,null,null,1185
loan,auto_loan,16140,1,1186
shopping,convenience_store,400,1,1186
utility,gas_station,400,1,1186
null,null,null,null,1187
null,null,null,null,1188
null,null,null,null,1189
null,null,null,null,1190
null,null,null,null,1191
null,null,null,null,1192
finance,digital_wallet,87,1,1193
shopping,e_commerce,87,1,1193
finance,digital_wallet,7948.15,4,1194
shopping,e_commerce,7948.15,4,1194
null,null,null,null,1195
charity,charitable_donation,815,2,1196
shopping,grocery,407,1,1196
transportation,logistic_service,41,1,1196
utility,gas_station,1000,1,1196
null,null,null,null,1197
null,null,null,null,1198
null,null,null,null,1199
null,null,null,null,1200
null,null,null,null,1201
shopping,convenience_store,1300,3,1202
shopping,convenience_store,1300,4,1202
shopping,convenience_store,100,1,1202
shopping,convenience_store,100,1,1202
null,null,null,null,1203
null,null,null,null,1204
null,null,null,null,1205
utility,internet,533.4,1,1206
utility,phone,213,1,1206
null,null,null,null,1207
utility,gas_station,2000,1,1208
shopping,department_store,15200,7,1209
utility,electricity,2879.82,1,1209
null,null,null,null,1210
null,null,null,null,1211
null,null,null,null,1212
null,null,null,null,1213
utility,water,1659.6,1,1214
null,null,null,null,1215
null,null,null,null,1216
null,null,null,null,1217
finance,digital_wallet,929.25,1,1218
loan,unsecured_loan,1500,2,1218
shopping,e_commerce,929.25,1,1218
null,null,null,null,1219
finance,digital_wallet,662,2,1220
finance,payment_gateway,140,4,1220
shopping,e_commerce,662,2,1220
null,null,null,null,1221
finance,digital_wallet,45,1,1222
finance,payment_gateway,639.86,1,1222
insurance,insurance,787,1,1222
insurance,other_insurance,787,1,1222
loan,auto_loan,7719,1,1222
loan,credit_card,1734,1,1222
medical,hospital,1090,1,1222
shopping,e_commerce,45,1,1222
utility,internet,350,1,1222
utility,phone,350,1,1222
utility,water,470.8,2,1222
shopping,convenience_store,1000,4,1223
finance,digital_wallet,870,2,1224
finance,payment_gateway,1067.86,2,1224
insurance,insurance,370,1,1224
insurance,other_insurance,370,1,1224
shopping,convenience_store,1000,1,1224
shopping,grocery,166.5,1,1224
transportation,logistic_service,353,1,1224
transportation,logistic_service,106,1,1224
utility,gas_station,100,1,1224
utility,gas_station,100,1,1224
utility,gas_station,300,2,1224
null,null,null,null,1225
null,null,null,null,1226
null,null,null,null,1227
null,null,null,null,1228
null,null,null,null,1229
medical,pharmacy,8705,2,1230
utility,internet,500,1,1230
utility,phone,500,1,1230
utility,water,221.12,1,1230
null,null,null,null,1231
shopping,convenience_store,29000,4,1232
shopping,grocery,5000,1,1232
travel,hotel,1260,1,1233
null,null,null,null,1234
null,null,null,null,1235
utility,internet,1322.79,2,1236
utility,phone,1322.79,2,1236
finance,payment_gateway,199,1,1237
null,null,null,null,1238
personal_care,cosmetics,1978,1,1239
null,null,null,null,1240
null,null,null,null,1241
null,null,null,null,1242
finance,digital_wallet,800,1,1243
investment,dummy_ix,100000,1,1243
investment,securities_backed_by_bank,100000,1,1243
shopping,e_commerce,800,1,1243
finance,digital_wallet,87,1,1244
shopping,e_commerce,484,8,1244
finance,digital_wallet,165,1,1245
medical,hospital,400,1,1245
shopping,e_commerce,165,1,1245
utility,phone,373.43,1,1245
null,null,null,null,1246
null,null,null,null,1247
null,null,null,null,1248
transportation,logistic_service,207.52,2,1249
null,null,null,null,1250
null,null,null,null,1251
utility,gas_station,800,1,1252
null,null,null,null,1253
null,null,null,null,1254
home_and_living,home_improvement,326,1,1255
utility,internet,801.97,1,1255
utility,phone,801.97,1,1255
utility,water,291.65,1,1255
shopping,convenience_store,2000,1,1256
null,null,null,null,1257
finance,payment_gateway,4930.55,2,1258
loan,auto_loan,9344,1,1258
transportation,logistic_service,520,1,1258
transportation,tollway_fee,24,1,1258
travel,hotel,11982.69,2,1258
travel,travel_agency,11982.69,2,1258
null,null,null,null,1259
finance,digital_wallet,2260,1,1260
home_and_living,home_expense,64507.2,1,1260
shopping,e_commerce,2260,1,1260
null,null,null,null,1261
shopping,convenience_store,2400,4,1262
finance,payment_gateway,179,1,1263
null,null,null,null,1264
null,null,null,null,1265
shopping,convenience_store,22500,8,1266
loan,unsecured_loan,615.6,1,1267
null,null,null,null,1268
null,null,null,null,1269
finance,digital_wallet,1100.8,6,1270
investment,gold,1003,2,1270
transportation,public_transit,450,1,1270
utility,electricity,857.66,1,1270
null,null,null,null,1271
null,null,null,null,1272
medical,hospital,5269,1,1273
medical,private_hospital,5269,1,1273
insurance,insurance,4200,1,1274
insurance,life_insurance,4200,1,1274
insurance,life_insurance,4200,1,1274
utility,internet,1498,2,1274
utility,internet,631.43,1,1274
utility,internet,2236.3,1,1274
utility,phone,631.43,1,1274
utility,phone,1175.93,1,1274
null,null,null,null,1275
finance,digital_wallet,1030,1,1276
investment,dummy_ix,1000,1,1276
investment,securities_backed_by_bank,1000,1,1276
shopping,e_commerce,1030,1,1276
null,null,null,null,1277
null,null,null,null,1278
finance,payment_gateway,249,1,1279
utility,gas_station,2300,3,1279
null,null,null,null,1280
utility,internet,594,1,1281
utility,phone,594,1,1281
null,null,null,null,1282
null,null,null,null,1283
null,null,null,null,1284
null,null,null,null,1285
null,null,null,null,1286
finance,payment_gateway,179,1,1287
loan,unsecured_loan,10900,1,1287
null,null,null,null,1288
education,university,120,1,1289
restaurant,food_delivery,379,1,1289
null,null,null,null,1290
null,null,null,null,1291
null,null,null,null,1292
null,null,null,null,1293
null,null,null,null,1294
null,null,null,null,1295
null,null,null,null,1296
null,null,null,null,1297
null,null,null,null,1298
null,null,null,null,1299
government,fines_and_penalty,500,1,1300
utility,internet,2174.24,2,1300
utility,phone,1179.14,1,1300
utility,water,353.1,1,1300
null,null,null,null,1301
investment,overall_brokerage,60000,1,1302
investment,securities_backed_by_bank,60000,1,1302
investment,security,60000,1,1302
null,null,null,null,1303
finance,digital_wallet,2500,2,1304
medical,pharmacy,195,1,1304
utility,gas_station,126,1,1304
null,null,null,null,1305
null,null,null,null,1306
utility,water,141.24,1,1307
null,null,null,null,1308
null,null,null,null,1309
null,null,null,null,1310
null,null,null,null,1311
null,null,null,null,1312
finance,payment_gateway,34820,1,1313
medical,pharmacy,1869.12,1,1314
pet_care,pet_shop,5010,2,1314
shopping,grocery,3884.37,2,1314
null,null,null,null,1315
null,null,null,null,1316
null,null,null,null,1317
null,null,null,null,1318
null,null,null,null,1319
null,null,null,null,1320
null,null,null,null,1321
null,null,null,null,1322
null,null,null,null,1323
home_and_living,home_expense,1500,1,1324
loan,credit_card,2000,2,1324
loan,unsecured_loan,2300,1,1324
shopping,convenience_store,1700,1,1324
utility,internet,142.49,1,1324
utility,phone,142.49,1,1324
null,null,null,null,1325
null,null,null,null,1326
null,null,null,null,1327
null,null,null,null,1328
null,null,null,null,1329
finance,digital_wallet,1970,7,1330
shopping,e_commerce,1970,7,1330
null,null,null,null,1331
null,null,null,null,1332
null,null,null,null,1333
null,null,null,null,1334
null,null,null,null,1335
charity,religious,500,1,1336
null,null,null,null,1337
null,null,null,null,1338
null,null,null,null,1339
finance,digital_wallet,63,1,1340
finance,payment_gateway,618.79,2,1340
shopping,e_commerce,63,1,1340
utility,internet,635,1,1340
utility,internet,640.93,1,1340
utility,phone,640.93,1,1340
utility,water,393.76,1,1340
null,null,null,null,1341
null,null,null,null,1342
null,null,null,null,1343
null,null,null,null,1344
investment,asset_management,35000,2,1345
investment,dummy_fn,35000,2,1345
null,null,null,null,1346
utility,gas_station,100,1,1347
null,null,null,null,1348
finance,digital_wallet,2123,5,1349
loan,credit_card,12200,1,1349
shopping,e_commerce,2123,5,1349
utility,internet,533.93,1,1349
utility,phone,533.93,1,1349
utility,phone,642.54,2,1349
null,null,null,null,1350
finance,digital_wallet,66,1,1351
finance,digital_wallet,1600,6,1351
finance,payment_gateway,390,1,1351
medical,pharmacy,139,2,1351
transportation,logistic_service,1540,6,1352
utility,gas_station,800,1,1352
utility,water,53.93,1,1352
null,null,null,null,1353
null,null,null,null,1354
null,null,null,null,1355
finance,digital_wallet,200,1,1356
home_and_living,home_expense,12150,1,1357
loan,credit_card,1870,1,1357
utility,internet,319.93,1,1357
utility,phone,319.93,1,1357
utility,phone,1603.93,1,1357
null,null,null,null,1358
null,null,null,null,1359
utility,internet,854.93,1,1360
null,null,null,null,1361
null,null,null,null,1362
null,null,null,null,1363
finance,digital_wallet,1608,6,1364
finance,digital_wallet,318,4,1364
shopping,e_commerce,1608,6,1364
shopping,e_commerce,318,4,1364
null,null,null,null,1365
null,null,null,null,1366
null,null,null,null,1367
null,null,null,null,1368
null,null,null,null,1369
null,null,null,null,1370
null,null,null,null,1371
medical,pharmacy,27000,1,1372
finance,digital_wallet,153,1,1373
utility,gas_station,50,1,1373
null,null,null,null,1374
null,null,null,null,1375
shopping,grocery,400,1,1376
null,null,null,null,1377
shopping,convenience_store,1000,1,1378
null,null,null,null,1379
null,null,null,null,1380
charity,religious,36,1,1381
home_and_living,home_expense,414,2,1381
utility,electricity,581.3,1,1381
null,null,null,null,1382
finance,payment_gateway,874.19,2,1383
utility,water,629.16,1,1383
null,null,null,null,1384
null,null,null,null,1385
null,null,null,null,1386
null,null,null,null,1387
utility,internet,1068.93,3,1388
null,null,null,null,1389
null,null,null,null,1390
utility,internet,587.96,1,1391
utility,phone,426.93,1,1391
shopping,convenience_store,7000,1,1392
null,null,null,null,1393
null,null,null,null,1394
null,null,null,null,1395
null,null,null,null,1396
utility,gas_station,1500,3,1397
null,null,null,null,1398
null,null,null,null,1399
null,null,null,null,1400
finance,digital_wallet,3422.64,2,1401
finance,digital_wallet,700,7,1401
home_and_living,home_expense,441.5,1,1401
insurance,other_insurance,1322,1,1401
loan,auto_loan,7878,1,1401
loan,credit_card,1334,1,1401
shopping,e_commerce,3422.64,2,1401
transportation,tollway_fee,168,2,1401
utility,phone,2375.93,1,1401
finance,payment_gateway,13592,1,1402
finance,payment_gateway,881.2,4,1402
loan,credit_card,74773.5,1,1402
medical,hospital,5000,1,1402
medical,private_hospital,5000,1,1402
restaurant,food_delivery,1122.3,4,1402
null,null,null,null,1403
null,null,null,null,1404
null,null,null,null,1405
loan,credit_card,1500,1,1406
utility,phone,1165.23,1,1406
null,null,null,null,1407
null,null,null,null,1408
utility,phone,696.57,2,1409
null,null,null,null,1410
null,null,null,null,1411
null,null,null,null,1412
null,null,null,null,1413
null,null,null,null,1414
null,null,null,null,1415
null,null,null,null,1416
finance,digital_wallet,1309.3,3,1417
finance,payment_gateway,1675,1,1417
finance,payment_gateway,1281.86,1,1417
loan,credit_card,2000,1,1417
shopping,grocery,272,1,1417
finance,digital_wallet,673,1,1418
shopping,e_commerce,673,1,1418
null,null,null,null,1419
null,null,null,null,1420
null,null,null,null,1421
shopping,convenience_store,130000,5,1422
insurance,insurance,16865.5,1,1423
utility,internet,426.93,1,1423
utility,phone,426.93,1,1423
utility,phone,747.93,1,1423
finance,digital_wallet,1282,2,1424
finance,payment_gateway,2810,1,1424
personal_care,cosmetics,147,1,1424
restaurant,chain_restaurant,57,1,1424
shopping,e_commerce,1282,2,1424
utility,gas_station,353,1,1424
insurance,life_insurance,3262,1,1425
investment,others,3262,1,1425
investment,others_tier,3262,1,1425
medical,private_hospital,1060,2,1425
restaurant,chain_restaurant,119,1,1425
shopping,convenience_store,2515,7,1425
shopping,department_store,5000,1,1425
shopping,grocery,2288,2,1425
utility,internet,1182.35,2,1425
utility,phone,1182.35,2,1425
loan,credit_card,464583.07,2,1426
shopping,grocery,25,1,1426
null,null,null,null,1427
null,null,null,null,1428
shopping,convenience_store,15000,2,1429
null,null,null,null,1430
null,null,null,null,1431
loan,credit_card,25504.74,3,1432
medical,hospital,5500,3,1432
medical,private_hospital,3500,2,1432
null,null,null,null,1433
null,null,null,null,1434
null,null,null,null,1435
loan,unsecured_loan,600,1,1436
shopping,convenience_store,1000,1,1437
utility,internet,1409.1,1,1437
utility,phone,1123,1,1437
null,null,null,null,1438
null,null,null,null,1439
null,null,null,null,1440
null,null,null,null,1441
null,null,null,null,1442
finance,digital_wallet,1667,3,1443
finance,digital_wallet,5000,1,1443
loan,auto_loan,48241.11,4,1443
shopping,e_commerce,1667,3,1443
shopping,grocery,2100,1,1443
transportation,public_transit,27000,2,1443
utility,gas_station,500,1,1443
null,null,null,null,1444
null,null,null,null,1445
finance,digital_wallet,4645.41,2,1446
finance,digital_wallet,440,2,1446
finance,payment_gateway,1431.66,1,1446
loan,credit_card,16000,2,1446
restaurant,chain_restaurant,167,1,1446
restaurant,food_delivery,2256,7,1446
shopping,e_commerce,4645.41,2,1446
shopping,grocery,1000,1,1446
shopping,grocery,370,1,1446
travel,budget_airline,4113.6,2,1446
utility,electricity,877.21,1,1446
utility,water,180.58,1,1446
medical,dental_clinic,4150,1,1447
medical,hospital,4150,1,1447
utility,internet,571.38,1,1447
utility,phone,571.38,1,1447
null,null,null,null,1448
medical,pharmacy,171,1,1449
utility,internet,985,1,1449
utility,phone,985,1,1449
home_and_living,home_expense,3000,1,1450
shopping,convenience_store,2000,1,1450
utility,internet,1473,1,1450
utility,phone,1473,1,1450
utility,internet,853.86,2,1451
utility,phone,853.86,2,1451
business,ads,2461,2,1452
insurance,insurance,370,1,1452
insurance,other_insurance,370,1,1452
null,null,null,null,1453
null,null,null,null,1454
personal_care,cosmetics,4581,1,1455
utility,internet,863.49,2,1455
utility,phone,863.49,2,1455
utility,phone,853.86,2,1455
null,null,null,null,1456
null,null,null,null,1457
utility,water,32.1,1,1458
null,null,null,null,1459
null,null,null,null,1460
shopping,grocery,1094,1,1461
transportation,logistic_service,655,1,1461
utility,internet,319.93,1,1461
utility,internet,1065.72,2,1461
utility,phone,319.93,1,1461
utility,phone,434.4,1,1461
utility,water,428,1,1461
null,null,null,null,1462
null,null,null,null,1463
finance,payment_gateway,590,1,1464
utility,water,2578.48,3,1464
null,null,null,null,1465
null,null,null,null,1466
restaurant,food_delivery,310.5,3,1467
null,null,null,null,1468
utility,internet,480.43,1,1469
utility,phone,480.43,1,1469
finance,digital_wallet,1210.35,3,1470
finance,digital_wallet,502,2,1470
loan,credit_card,10000,1,1470
shopping,e_commerce,1210.35,3,1470
transportation,logistic_service,234.54,2,1470
utility,internet,2601.4,4,1470
utility,phone,2601.4,4,1470
null,null,null,null,1471
null,null,null,null,1472
finance,digital_wallet,4245.51,3,1473
shopping,e_commerce,4245.51,3,1473
utility,internet,480.96,1,1473
null,null,null,null,1474
null,null,null,null,1475
null,null,null,null,1476
finance,digital_wallet,179,1,1477
shopping,e_commerce,179,1,1477
null,null,null,null,1478
loan,auto_loan,11706,1,1479
utility,internet,373.43,1,1479
utility,internet,534.46,1,1479
utility,phone,373.43,1,1479
null,null,null,null,1480
null,null,null,null,1481
null,null,null,null,1482
null,null,null,null,1483
home_and_living,home_expense,788,2,1484
shopping,grocery,415,2,1484
transportation,logistic_service,1470,1,1484
utility,gas_station,915,2,1484
utility,internet,1387.79,2,1484
utility,internet,495.61,2,1484
utility,phone,1387.79,2,1484
null,null,null,null,1485
finance,digital_wallet,3097.67,4,1486
finance,payment_gateway,153.32,2,1486
shopping,e_commerce,3097.67,4,1486
utility,water,393.76,1,1486
charity,charitable_donation,1000,1,1487
finance,digital_wallet,1000,1,1487
finance,digital_wallet,857.9,1,1487
finance,digital_wallet,7820,1,1487
medical,hospital,1000,1,1487
medical,private_hospital,1000,1,1487
shopping,e_commerce,7820,1,1487
loan,auto_loan,8608,1,1488
null,null,null,null,1489
null,null,null,null,1490
finance,digital_wallet,1705.47,3,1491
shopping,e_commerce,1705.47,3,1491
utility,water,151.52,2,1491
medical,pharmacy,42,1,1492
utility,gas_station,300,1,1492
null,null,null,null,1493
null,null,null,null,1494
null,null,null,null,1495
null,null,null,null,1496
home_and_living,property_developer,999,1,1497
utility,water,290.63,1,1497
null,null,null,null,1498
null,null,null,null,1499
loan,credit_card,3000,1,1500
loan,unsecured_loan,1000,1,1500
shopping,convenience_store,1300,2,1501
utility,internet,514.99,1,1502
null,null,null,null,1503
null,null,null,null,1504
loan,auto_loan,6321,1,1505
utility,phone,1654.75,4,1505
finance,digital_wallet,200,1,1506
loan,unsecured_loan,1336.39,1,1506
null,null,null,null,1507
null,null,null,null,1508
shopping,department_store,1057,1,1509
utility,gas_station,1000,1,1509
utility,internet,1000,1,1509
utility,phone,1000,1,1509
null,null,null,null,1510
null,null,null,null,1511
shopping,convenience_store,12000,2,1512
utility,internet,412.93,1,1512
utility,phone,412.93,1,1512
transportation,logistic_service,283,1,1513
investment,securities_broker,20000,1,1514
investment,tfex,20000,1,1514
loan,credit_card,14887.18,1,1514
null,null,null,null,1515
null,null,null,null,1516
null,null,null,null,1517
null,null,null,null,1518
null,null,null,null,1519
null,null,null,null,1520
utility,gas_station,300,1,1521
utility,internet,377,1,1521
utility,phone,377,1,1521
null,null,null,null,1522
finance,payment_gateway,348,2,1523
utility,internet,300,1,1523
utility,phone,300,1,1523
null,null,null,null,1524
utility,gas_station,58.1,1,1525
null,null,null,null,1526
null,null,null,null,1527
shopping,convenience_store,1000,1,1528
shopping,convenience_store,13300,4,1528
shopping,convenience_store,4800,10,1528
transportation,logistic_service,479,1,1528
utility,internet,552.28,1,1528
null,null,null,null,1529
null,null,null,null,1530
null,null,null,null,1531
null,null,null,null,1532
null,null,null,null,1533
null,null,null,null,1534
null,null,null,null,1535
null,null,null,null,1536
null,null,null,null,1537
investment,dummy_ix,20000,2,1538
investment,securities_backed_by_bank,20000,2,1538
null,null,null,null,1539
shopping,convenience_store,1500,3,1540
loan,credit_card,15000,1,1541
null,null,null,null,1542
null,null,null,null,1543
finance,digital_wallet,644,3,1544
shopping,e_commerce,644,3,1544
utility,internet,374.5,1,1545
null,null,null,null,1546
null,null,null,null,1547
utility,internet,1068,1,1548
utility,phone,1068,1,1548
null,null,null,null,1549
null,null,null,null,1550
null,null,null,null,1551
null,null,null,null,1552
null,null,null,null,1553
null,null,null,null,1554
null,null,null,null,1555
null,null,null,null,1556
utility,internet,746.86,1,1557
utility,phone,746.86,1,1557
null,null,null,null,1558
null,null,null,null,1559
null,null,null,null,1560
utility,internet,429.43,1,1561
null,null,null,null,1562
null,null,null,null,1563
education,university,18000,2,1564
finance,digital_wallet,357,1,1564
finance,digital_wallet,1000,1,1564
shopping,department_store,99,1,1564
shopping,e_commerce,357,1,1564
shopping,grocery,207,1,1564
transportation,public_transit,172,3,1564
charity,religious,19,1,1565
loan,credit_card,2506.74,1,1565
education,private_school,2300,2,1566
finance,payment_gateway,369,2,1566
null,null,null,null,1567
null,null,null,null,1568
medical,public_hospital,32800,3,1569
utility,water,130.33,1,1569
finance,digital_wallet,1107,3,1570
finance,digital_wallet,6414.19,1,1570
loan,auto_loan,88395,3,1570
medical,hospital,2491,1,1570
medical,private_hospital,2491,1,1570
personal_care,cosmetics,1127,1,1570
shopping,department_store,1160,1,1570
shopping,e_commerce,6414.19,1,1570
transportation,tollway_fee,2350,2,1570
utility,internet,1900,1,1570
utility,phone,1900,1,1570
utility,phone,3186.5,2,1570
loan,credit_card,956,1,1571
shopping,grocery,361.02,6,1571
shopping,grocery,156.3,3,1571
utility,internet,422.93,1,1571
utility,phone,422.93,1,1571
utility,phone,180.83,1,1571
utility,water,243.96,1,1571
null,null,null,null,1572
null,null,null,null,1573
utility,internet,747.93,1,1574
utility,phone,747.93,1,1574
restaurant,chain_restaurant,198,1,1575
shopping,grocery,90,1,1575
null,null,null,null,1576
null,null,null,null,1577
null,null,null,null,1578
null,null,null,null,1579
finance,digital_wallet,790,2,1580
shopping,e_commerce,790,2,1580
utility,internet,1262.6,2,1580
utility,internet,987.61,1,1580
utility,phone,500,1,1580
utility,water,393.76,1,1580
null,null,null,null,1581
null,null,null,null,1582
home_and_living,home_improvement,208,1,1583
finance,digital_wallet,256,2,1584
finance,digital_wallet,1423.93,4,1584
loan,auto_loan,6751,1,1584
medical,private_hospital,1400,2,1584
shopping,e_commerce,256,2,1584
finance,digital_wallet,1706.85,7,1585
finance,digital_wallet,300,1,1585
loan,auto_loan,2765,1,1585
loan,auto_loan,9886,1,1585
shopping,e_commerce,1706.85,7,1585
utility,gas_station,1000,1,1585
finance,digital_wallet,5485.19,6,1586
finance,digital_wallet,1230,8,1586
loan,unsecured_loan,360.42,1,1586
loan,unsecured_loan,930,1,1586
medical,pharmacy,285,1,1586
restaurant,food_delivery,3429.15,24,1586
shopping,e_commerce,5485.19,6,1586
shopping,grocery,647.5,1,1586
charity,religious,22,2,1587
home_and_living,home_improvement,272,2,1587
transportation,logistic_service,543,1,1587
utility,gas_station,2000,2,1587
null,null,null,null,1588
loan,auto_loan,13898,1,1589
null,null,null,null,1590
null,null,null,null,1591
null,null,null,null,1592
loan,unsecured_loan,800,1,1593
shopping,convenience_store,2945,6,1594
utility,internet,1141.01,1,1595
utility,phone,1462.01,3,1595
loan,credit_card,3000,1,1596
utility,internet,1058.23,2,1596
null,null,null,null,1597
shopping,convenience_store,6200,4,1598
null,null,null,null,1599
null,null,null,null,1600
utility,gas_station,200,1,1601
utility,water,32.1,1,1601
null,null,null,null,1602
utility,internet,319.93,1,1603
utility,phone,354.93,1,1603
finance,digital_wallet,300,2,1604
restaurant,food_delivery,1761.85,6,1604
finance,digital_wallet,700,3,1605
loan,credit_card,5330,2,1605
utility,water,64.84,1,1605
null,null,null,null,1606
null,null,null,null,1607
null,null,null,null,1608
medical,pharmacy,95,1,1609
shopping,grocery,2204.62,3,1610
utility,electricity,1568.13,1,1610
utility,internet,530.5,1,1610
utility,internet,747.93,1,1610
utility,phone,530.5,1,1610
utility,water,128.56,1,1610
finance,digital_wallet,3487,3,1611
loan,credit_card,3100,1,1611
loan,credit_card,4600,2,1611
shopping,department_store,594,1,1611
shopping,e_commerce,3487,3,1611
loan,credit_card,3054,1,1612
medical,hospital,160,1,1612
shopping,grocery,2850,3,1612
shopping,grocery,2916.33,2,1612
utility,phone,4562.47,4,1612
null,null,null,null,1613
null,null,null,null,1614
null,null,null,null,1615
utility,internet,891.31,2,1616
utility,internet,2351.86,2,1616
utility,phone,891.31,2,1616
null,null,null,null,1617
finance,payment_gateway,1190,1,1618
home_and_living,home_improvement,253,1,1618
home_and_living,home_improvement,10592.08,2,1618
medical,hospital,1303,1,1618
medical,private_hospital,1303,1,1618
shopping,grocery,2396,1,1618
shopping,convenience_store,10000,1,1619
shopping,grocery,6025,2,1619
utility,gas_station,3700.24,2,1619
utility,gas_station,10000,1,1619
null,null,null,null,1620
null,null,null,null,1621
utility,internet,2440.48,4,1622
utility,phone,2440.48,4,1622
null,null,null,null,1623
null,null,null,null,1624
null,null,null,null,1625
null,null,null,null,1626
utility,phone,1017.57,1,1627
null,null,null,null,1628
null,null,null,null,1629
finance,payment_gateway,99.4,1,1630
utility,internet,940.27,2,1630
null,null,null,null,1631
finance,digital_wallet,2249,2,1632
restaurant,chain_restaurant,84,1,1632
shopping,e_commerce,2249,2,1632
utility,internet,853.86,1,1632
utility,phone,853.86,1,1632
medical,pharmacy,3000,1,1633
null,null,null,null,1634
home_and_living,home_expense,420,1,1635
shopping,department_store,495,2,1635
null,null,null,null,1636
finance,digital_wallet,1846.01,3,1637
shopping,e_commerce,1846.01,3,1637
null,null,null,null,1638
null,null,null,null,1639
null,null,null,null,1640
null,null,null,null,1641
null,null,null,null,1642
finance,payment_gateway,1112,1,1643
utility,phone,880.08,1,1643
utility,water,301.1,2,1644
entertainment,streaming_service,419,1,1645
finance,digital_wallet,879.37,1,1645
finance,digital_wallet,1344.77,11,1645
shopping,e_commerce,879.37,1,1645
transportation,logistic_service,67,1,1645
null,null,null,null,1646
