txn_catg,txn_subcatg,dpst_txn_amt_tot,dpst_txn_cnt,cust_id
travel,hotel,1190.0,1.0,936
automotive,auto_maintenance,360.0,1.0,937
finance,payment_gateway,373.43,1.0,937
loan,credit_card,11000.0,2.0,940
loan,unsecured_loan,1000.0,1.0,940
utility,internet,160.5,1.0,940
utility,internet,1849.28,2.0,940
utility,phone,160.5,1.0,940
utility,water,740.22,2.0,940
finance,digital_wallet,1671.12,1.0,942
finance,digital_wallet,20179.0,13.0,942
restaurant,food_delivery,1557.0,7.0,942
shopping,e_commerce,1671.12,1.0,942
travel,budget_airline,5958.5,1.0,942
home_and_living,home_expense,1666.25,2.0,943
shopping,convenience_store,11200.0,8.0,943
loan,auto_loan,2700.0,1.0,944
loan,credit_card,300.0,1.0,944
utility,electricity,3412.51,2.0,944
finance,digital_wallet,116.0,2.0,946
shopping,department_store,2526.0,1.0,946
loan,credit_card,28404.0,2.0,951
utility,internet,1400.08,2.0,954
utility,phone,1400.08,2.0,954
finance,payment_gateway,1409.8,1.0,956
finance,payment_gateway,741.0,5.0,956
loan,unsecured_loan,300.0,1.0,956
utility,internet,747.93,1.0,956
utility,phone,747.93,1.0,956
finance,payment_gateway,36.0,1.0,957
finance,payment_gateway,631.49,4.0,957
loan,unsecured_loan,1550.0,1.0,957
home_and_living,home_expense,1000.0,1.0,959
loan,credit_card,6537.04,2.0,959
utility,phone,882.75,1.0,963
personal_care,fitness,140.0,2.0,965
finance,lottery,105.0,1.0,966
bank,transfer_to_bank,12500.0,1.0,969
finance,payment_gateway,1656.25,1.0,969
loan,auto_loan,3600.0,1.0,969
loan,credit_card,7636.59,1.0,969
loan,credit_card,9637.35,1.0,969
medical,pharmacy,1083.0,1.0,969
restaurant,chain_restaurant,587.0,2.0,969
utility,internet,5583.86,2.0,969
utility,internet,2905.86,1.0,969
utility,phone,5583.86,2.0,969
utility,phone,1209.66,1.0,969
finance,payment_gateway,446.0,1.0,970
bank,transfer_to_bank,11935.0,1.0,972
shopping,convenience_store,515.0,2.0,972
medical,hospital,2000.0,1.0,975
shopping,convenience_store,25000.0,5.0,975
shopping,grocery,10000.0,1.0,975
utility,water,75.48,1.0,978
finance,payment_gateway,725.58,1.0,980
utility,phone,34.24,1.0,980
medical,private_hospital,2000.0,1.0,981
restaurant,chain_restaurant,467.0,1.0,981
shopping,department_store,2000.0,1.0,981
shopping,department_store,2000.0,1.0,981
finance,digital_wallet,1276.9,2.0,983
finance,digital_wallet,237.0,1.0,983
finance,payment_gateway,1005.0,1.0,983
finance,payment_gateway,780.91,2.0,983
loan,credit_card,2200.0,1.0,983
loan,unsecured_loan,1000.0,1.0,983
restaurant,chain_restaurant,463.0,1.0,983
shopping,e_commerce,1276.9,2.0,983
shopping,e_commerce,237.0,1.0,983
utility,phone,1155.93,1.0,983
insurance,insurance,370.0,1.0,984
insurance,other_insurance,370.0,1.0,984
shopping,grocery,4830.0,4.0,984
utility,internet,1419.89,2.0,984
utility,phone,1419.89,2.0,984
utility,water,202.6,1.0,984
loan,credit_card,24470.26,1.0,985
utility,phone,362.73,1.0,987
utility,water,143.96,1.0,987
finance,payment_gateway,56.51,1.0,989
restaurant,chain_restaurant,338.0,1.0,989
utility,phone,960.86,1.0,992
finance,digital_wallet,2259.67,1.0,994
finance,digital_wallet,200.0,1.0,994
shopping,e_commerce,2259.67,1.0,994
utility,electricity,2613.07,1.0,999
utility,internet,640.93,1.0,999
utility,water,137.82,1.0,999
loan,credit_card,14000.0,1.0,1001
loan,unsecured_loan,10724.0,1.0,1001
government,tax_payment,1445.0,1.0,1004
home_and_living,home_expense,4695.0,2.0,1004
home_and_living,home_expense,21056.55,4.0,1004
home_and_living,property_developer,18250.0,2.0,1004
insurance,insurance,1133.5,1.0,1004
insurance,other_insurance,1133.5,1.0,1004
loan,credit_card,5000.0,1.0,1004
shopping,convenience_store,500.0,1.0,1004
shopping,grocery,400.0,1.0,1004
utility,gas_station,1300.0,2.0,1004
utility,internet,2877.24,5.0,1004
utility,phone,2877.24,5.0,1004
finance,digital_wallet,988.0,8.0,1009
shopping,e_commerce,988.0,8.0,1009
finance,digital_wallet,2224.0,14.0,1011
shopping,e_commerce,2224.0,14.0,1011
finance,digital_wallet,1200.0,11.0,1013
finance,payment_gateway,911.65,15.0,1013
finance,payment_gateway,669.1,3.0,1013
loan,credit_card,10261.63,1.0,1013
restaurant,chain_restaurant,40.0,1.0,1013
loan,credit_card,25931.21,2.0,1015
shopping,convenience_store,500.0,1.0,1015
utility,internet,532.86,1.0,1015
utility,phone,532.86,1.0,1015
shopping,convenience_store,10000.0,1.0,1016
finance,payment_gateway,920.0,1.0,1018
finance,payment_gateway,1252.8,6.0,1018
home_and_living,home_improvement,138.0,1.0,1018
loan,credit_card,4117.34,1.0,1024
loan,credit_card,15271.75,1.0,1024
loan,credit_card,1500.0,1.0,1024
medical,pharmacy,150.0,1.0,1024
utility,water,130.33,1.0,1024
investment,dummy_ix,1200.0,4.0,1026
investment,securities_backed_by_bank,1200.0,4.0,1026
loan,credit_card,2079.0,1.0,1026
shopping,convenience_store,30000.0,2.0,1028
finance,digital_wallet,24400.0,6.0,1029
shopping,grocery,60000.0,2.0,1029
finance,payment_gateway,482.0,1.0,1030
finance,payment_gateway,379.0,1.0,1030
loan,auto_loan,11000.0,1.0,1033
shopping,grocery,17596.0,2.0,1033
utility,electricity,477.88,2.0,1033
utility,internet,1334.21,1.0,1033
home_and_living,home_expense,2400.0,1.0,1034
loan,credit_card,23204.74,1.0,1034
shopping,convenience_store,2400.0,3.0,1034
shopping,grocery,2700.0,4.0,1034
utility,internet,335.0,1.0,1034
utility,phone,335.0,1.0,1034
utility,water,119.41,1.0,1034
utility,internet,321.0,1.0,1035
utility,phone,321.0,1.0,1035
restaurant,chain_restaurant,970.0,4.0,1036
shopping,department_store,7000.0,2.0,1036
shopping,grocery,158.0,1.0,1036
utility,water,97.58,1.0,1036
insurance,insurance,715.8,1.0,1037
insurance,other_insurance,715.8,1.0,1037
education,public_school,100.0,1.0,1038
finance,digital_wallet,169.0,3.0,1038
finance,digital_wallet,300.0,1.0,1038
finance,digital_wallet,3428.25,30.0,1038
shopping,e_commerce,169.0,3.0,1038
shopping,e_commerce,300.0,1.0,1038
utility,water,119.41,1.0,1038
finance,payment_gateway,1077.0,2.0,1039
transportation,logistic_service,2030.0,1.0,1039
finance,payment_gateway,1495.86,1.0,1042
insurance,insurance,320.0,1.0,1042
insurance,insurance,2558.7,1.0,1042
insurance,life_insurance,2558.7,1.0,1042
insurance,life_insurance,2558.7,1.0,1042
insurance,other_insurance,320.0,1.0,1042
utility,water,175.48,1.0,1042
finance,payment_gateway,426.93,1.0,1043
investment,inv_payment,5000.0,1.0,1043
loan,credit_card,2611.0,1.0,1043
utility,internet,640.93,1.0,1043
utility,phone,640.93,1.0,1043
charity,religious,7.0,1.0,1047
finance,digital_wallet,1116.02,9.0,1047
finance,payment_gateway,310.0,3.0,1047
medical,hospital,20.0,1.0,1047
shopping,e_commerce,1116.02,9.0,1047
finance,digital_wallet,1243.0,9.0,1049
finance,payment_gateway,60.0,1.0,1049
finance,payment_gateway,3665.31,6.0,1049
home_and_living,home_improvement,54.0,1.0,1049
restaurant,food_court,60.0,1.0,1049
shopping,e_commerce,1243.0,9.0,1049
finance,digital_wallet,205.0,1.0,1051
finance,digital_wallet,500.0,1.0,1051
loan,credit_card,3239.46,1.0,1051
loan,credit_card,6483.92,1.0,1051
shopping,e_commerce,205.0,1.0,1051
finance,digital_wallet,26792.39,12.0,1052
finance,digital_wallet,704.0,6.0,1052
finance,payment_gateway,11450.0,1.0,1052
shopping,e_commerce,26792.39,12.0,1052
utility,electricity,413.13,1.0,1052
utility,internet,1479.86,1.0,1052
finance,digital_wallet,326.0,1.0,1054
finance,payment_gateway,1151.4,4.0,1054
shopping,e_commerce,326.0,1.0,1054
shopping,grocery,3000.0,1.0,1054
finance,digital_wallet,426.93,1.0,1056
home_and_living,home_improvement,457.0,1.0,1056
business,ads,1112.92,4.0,1057
education,international_school,350.0,1.0,1057
entertainment,streaming_service,189.0,1.0,1057
entertainment,streaming_service,139.0,1.0,1057
finance,payment_gateway,266.43,1.0,1057
insurance,insurance,100000.0,1.0,1057
insurance,life_insurance,100000.0,1.0,1057
insurance,life_insurance,100000.0,1.0,1057
loan,credit_card,481979.08,13.0,1057
utility,electricity,2213.14,2.0,1057
utility,gas_station,5318.21,1.0,1057
insurance,insurance,240.0,1.0,1063
insurance,other_insurance,240.0,1.0,1063
finance,payment_gateway,339.0,2.0,1065
finance,digital_wallet,4323.79,3.0,1066
loan,credit_card,3500.0,1.0,1066
loan,credit_card,9888.58,2.0,1066
loan,unsecured_loan,2000.0,1.0,1066
shopping,e_commerce,4323.79,3.0,1066
insurance,life_insurance,12564.0,1.0,1067
investment,others,12564.0,1.0,1067
investment,others_tier,12564.0,1.0,1067
utility,internet,746.86,2.0,1067
utility,phone,746.86,2.0,1067
finance,digital_wallet,690.0,4.0,1068
loan,credit_card,985.65,1.0,1068
shopping,e_commerce,690.0,4.0,1068
finance,payment_gateway,227.0,2.0,1070
utility,internet,533.93,1.0,1071
finance,digital_wallet,2937.0,1.0,1072
finance,digital_wallet,1000.0,2.0,1072
loan,credit_card,10560.0,1.0,1072
loan,credit_card,9100.91,2.0,1072
loan,credit_card,15237.01,2.0,1072
loan,unsecured_loan,13100.0,1.0,1072
loan,unsecured_loan,19540.0,2.0,1072
shopping,e_commerce,2937.0,1.0,1072
utility,internet,640.93,1.0,1072
utility,phone,640.93,1.0,1072
home_and_living,property_developer,100.0,1.0,1074
finance,digital_wallet,189.0,1.0,1075
finance,payment_gateway,149.0,1.0,1075
insurance,insurance,1000.0,1.0,1075
insurance,life_insurance,1000.0,1.0,1075
shopping,e_commerce,189.0,1.0,1075
utility,water,32.1,1.0,1075
loan,auto_loan,9163.0,1.0,1081
finance,digital_wallet,107.0,1.0,1082
finance,payment_gateway,333.0,1.0,1082
shopping,e_commerce,107.0,1.0,1082
home_and_living,home_expense,66.0,1.0,1083
loan,credit_card,80534.0,1.0,1083
restaurant,food_delivery,621.0,4.0,1083
finance,digital_wallet,1289.0,3.0,1084
finance,digital_wallet,1400.0,4.0,1084
finance,payment_gateway,992.28,3.0,1084
home_and_living,home_improvement,663.0,2.0,1084
insurance,insurance,864.0,1.0,1084
insurance,life_insurance,864.0,1.0,1084
loan,auto_loan,18284.0,1.0,1084
loan,credit_card,32272.41,3.0,1084
shopping,e_commerce,1289.0,3.0,1084
insurance,insurance,320.0,1.0,1085
insurance,other_insurance,320.0,1.0,1085
finance,payment_gateway,533.93,1.0,1086
government,tax_payment,47311.23,3.0,1087
insurance,life_insurance,49600.0,1.0,1087
loan,auto_loan,14887.0,1.0,1087
loan,credit_card,299436.0,2.0,1087
utility,water,217.64,2.0,1087
utility,water,75.76,1.0,1087
finance,digital_wallet,1862.0,2.0,1089
shopping,e_commerce,1862.0,2.0,1089
utility,electricity,2336.38,1.0,1089
utility,phone,20.0,1.0,1089
finance,payment_gateway,640.93,1.0,1090
investment,dummy_ix,20000.0,1.0,1090
investment,dummy_ix,20000.0,1.0,1090
investment,inv_payment,20000.0,1.0,1090
investment,securities_backed_by_bank,20000.0,1.0,1090
investment,securities_backed_by_bank,20000.0,1.0,1090
loan,credit_card,1169.82,1.0,1090
loan,credit_card,300.0,1.0,1090
restaurant,chain_restaurant,591.0,2.0,1090
investment,inv_payment,5000.0,1.0,1095
loan,auto_loan,9757.0,1.0,1100
loan,credit_card,700.0,1.0,1100
insurance,insurance,2499.0,1.0,1101
insurance,other_insurance,2499.0,1.0,1101
loan,credit_card,17269.0,4.0,1101
loan,credit_card,3180.0,3.0,1101
shopping,grocery,202.0,1.0,1101
utility,gas_station,10000.0,1.0,1101
finance,digital_wallet,900.0,3.0,1102
personal_care,fitness,80.0,8.0,1102
restaurant,food_delivery,156.0,1.0,1102
restaurant,food_delivery,2295.4,12.0,1102
utility,electricity,2910.27,1.0,1102
finance,payment_gateway,229.0,1.0,1103
loan,credit_card,1980.0,1.0,1105
finance,digital_wallet,321.0,1.0,1106
loan,credit_card,7300.0,1.0,1106
loan,credit_card,3800.0,1.0,1106
loan,credit_card,9856.07,1.0,1106
finance,digital_wallet,360.0,1.0,1108
medical,pharmacy,60.0,1.0,1108
shopping,e_commerce,360.0,1.0,1108
loan,credit_card,4265.0,2.0,1109
loan,unsecured_loan,2500.0,1.0,1109
finance,payment_gateway,373.43,1.0,1117
utility,gas_station,20702.0,2.0,1118
shopping,convenience_store,90000.0,4.0,1119
shopping,grocery,450000.0,3.0,1119
finance,digital_wallet,5544.5,1.0,1124
investment,gold,30018.0,12.0,1124
loan,unsecured_loan,2600.0,2.0,1124
shopping,e_commerce,5544.5,1.0,1124
utility,electricity,2648.29,2.0,1124
utility,phone,426.93,1.0,1124
utility,water,747.72,2.0,1124
utility,phone,876.87,2.0,1126
finance,payment_gateway,4000.0,1.0,1128
loan,auto_loan,6558.0,1.0,1128
utility,electricity,534.38,1.0,1128
home_and_living,home_improvement,63.03,1.0,1130
utility,internet,1817.93,1.0,1131
utility,phone,373.43,1.0,1131
utility,water,32.1,1.0,1131
finance,payment_gateway,211.22,1.0,1132
finance,digital_wallet,4309.33,3.0,1133
shopping,e_commerce,4309.33,3.0,1133
shopping,convenience_store,10000.0,3.0,1134
transportation,logistic_service,483.0,1.0,1134
utility,gas_station,3000.0,4.0,1134
utility,internet,3188.58,4.0,1134
utility,phone,3188.58,4.0,1134
finance,digital_wallet,6417.0,3.0,1135
investment,gold,10534174.0,16.0,1136
loan,credit_card,128712.0,3.0,1136
education,university,2500.0,1.0,1137
finance,digital_wallet,158.0,1.0,1137
shopping,convenience_store,7000.0,4.0,1137
shopping,e_commerce,158.0,1.0,1137
utility,phone,428.0,3.0,1137
investment,asset_management,1000.0,1.0,1138
investment,inv_payment,7500.0,1.0,1138
shopping,department_store,1090.0,2.0,1139
utility,gas_station,990.0,1.0,1139
utility,phone,1004.73,1.0,1142
utility,water,548.87,1.0,1142
finance,digital_wallet,124.49,4.0,1143
finance,digital_wallet,200.0,1.0,1143
finance,payment_gateway,199.0,1.0,1145
loan,auto_loan,2866.0,1.0,1145
loan,credit_card,399.65,1.0,1146
shopping,convenience_store,8900.0,6.0,1146
shopping,grocery,200.0,1.0,1146
shopping,grocery,500.0,1.0,1146
utility,phone,2429.97,2.0,1146
shopping,whole_sale,408.0,1.0,1147
finance,digital_wallet,2000.0,2.0,1148
loan,credit_card,5785.26,1.0,1148
medical,public_hospital,1175.25,1.0,1148
personal_care,cosmetics,926.0,2.0,1148
finance,payment_gateway,435.89,3.0,1149
finance,digital_wallet,11482.34,9.0,1151
finance,digital_wallet,800.0,6.0,1151
finance,payment_gateway,640.93,1.0,1151
insurance,life_insurance,1195.0,1.0,1151
investment,others,1195.0,1.0,1151
investment,others_tier,1195.0,1.0,1151
loan,credit_card,35513.88,1.0,1151
loan,credit_card,4690.74,1.0,1151
shopping,e_commerce,11482.34,9.0,1151
utility,internet,373.43,1.0,1154
utility,phone,373.43,1.0,1154
finance,payment_gateway,372.0,2.0,1155
transportation,logistic_service,1161.0,1.0,1158
finance,digital_wallet,1002.0,10.0,1162
finance,digital_wallet,600.0,3.0,1162
finance,payment_gateway,168.0,1.0,1162
shopping,e_commerce,1002.0,10.0,1162
home_and_living,home_improvement,1400.0,2.0,1163
shopping,convenience_store,2700.0,2.0,1163
finance,payment_gateway,1591.28,1.0,1168
finance,payment_gateway,1552.76,2.0,1168
transportation,logistic_service,24.0,1.0,1168
utility,internet,436.93,2.0,1169
finance,lottery,2520.0,1.0,1170
home_and_living,home_expense,40.0,1.0,1170
shopping,grocery,1957.25,1.0,1170
loan,unsecured_loan,1447.0,1.0,1171
finance,digital_wallet,100.0,1.0,1173
finance,digital_wallet,800.0,2.0,1173
loan,credit_card,3829.98,2.0,1173
shopping,grocery,515.0,2.0,1175
education,university,1355.0,1.0,1177
finance,payment_gateway,1031.15,2.0,1177
insurance,life_insurance,300192.0,1.0,1177
personal_care,beauty_salon,1150.0,1.0,1177
restaurant,bar_pub_and_nightclub,1048.0,1.0,1177
restaurant,chain_restaurant,179.0,1.0,1177
shopping,department_store,390.0,1.0,1177
loan,auto_loan,2397.0,1.0,1179
utility,internet,429.61,1.0,1179
utility,phone,429.61,1.0,1179
finance,digital_wallet,18247.79,13.0,1183
finance,digital_wallet,2560.0,24.0,1183
finance,payment_gateway,12531.67,13.0,1183
home_and_living,home_expense,840.0,1.0,1183
home_and_living,home_improvement,4469.0,1.0,1183
insurance,insurance,1913.4,1.0,1183
insurance,life_insurance,1913.4,1.0,1183
insurance,life_insurance,1913.4,1.0,1183
personal_care,cosmetics,485.0,1.0,1183
shopping,e_commerce,18247.79,13.0,1183
utility,internet,481.39,1.0,1183
utility,phone,481.39,1.0,1183
finance,digital_wallet,2732.0,1.0,1186
finance,payment_gateway,343.0,1.0,1186
medical,hospital,800.0,1.0,1186
medical,private_hospital,800.0,1.0,1186
visit,private_hospital,800.0,1.0,1186
loan,unsecured_loan,6280.0,1.0,1188
finance,payment_gateway,1118.4,5.0,1190
finance,digital_wallet,1128.0,3.0,1191
shopping,e_commerce,1128.0,3.0,1191
utility,internet,1208.24,3.0,1191
utility,phone,1208.24,3.0,1191
finance,digital_wallet,4852.3,16.0,1194
loan,credit_card,2497.5,1.0,1194
shopping,e_commerce,4852.3,16.0,1194
utility,internet,2200.29,2.0,1196
personal_care,fitness,45.0,1.0,1201
shopping,convenience_store,800.0,6.0,1202
shopping,convenience_store,3200.0,15.0,1202
shopping,convenience_store,6100.0,8.0,1202
shopping,convenience_store,2100.0,7.0,1202
utility,internet,908.18,1.0,1206
utility,phone,213.0,1.0,1206
loan,unsecured_loan,557.0,1.0,1209
shopping,department_store,78200.0,16.0,1209
utility,internet,1420.0,9.0,1209
utility,phone,1420.0,9.0,1209
utility,phone,561.75,2.0,1210
finance,digital_wallet,61.0,1.0,1214
finance,payment_gateway,170.0,1.0,1214
insurance,insurance,320.0,1.0,1214
insurance,other_insurance,320.0,1.0,1214
shopping,convenience_store,5000.0,1.0,1214
shopping,e_commerce,61.0,1.0,1214
transportation,logistic_service,99.0,1.0,1214
finance,digital_wallet,200.0,1.0,1217
finance,payment_gateway,3191.0,1.0,1217
shopping,grocery,204.0,1.0,1217
finance,digital_wallet,4028.8,1.0,1218
finance,payment_gateway,913.12,4.0,1218
loan,credit_card,528.9,1.0,1218
loan,unsecured_loan,2700.0,2.0,1218
shopping,e_commerce,4028.8,1.0,1218
utility,internet,535.0,1.0,1218
utility,phone,535.0,1.0,1218
finance,digital_wallet,48368.27,4.0,1219
shopping,e_commerce,48368.27,4.0,1219
finance,payment_gateway,300.0,1.0,1220
finance,payment_gateway,575.93,3.0,1220
shopping,department_store,46.0,1.0,1220
finance,payment_gateway,992.0,1.0,1222
loan,credit_card,8620.0,7.0,1222
restaurant,food_delivery,66.0,1.0,1222
shopping,whole_sale,115.5,1.0,1222
utility,internet,159.43,1.0,1222
utility,phone,159.43,1.0,1222
finance,digital_wallet,400.03,1.0,1223
shopping,e_commerce,400.03,1.0,1223
business,industrial_equipment,40.0,1.0,1224
finance,digital_wallet,908.02,1.0,1224
finance,payment_gateway,961.4,2.0,1224
home_and_living,home_improvement,122.0,2.0,1224
insurance,insurance,370.0,1.0,1224
insurance,other_insurance,370.0,1.0,1224
shopping,e_commerce,908.02,1.0,1224
utility,water,162.42,2.0,1224
finance,digital_wallet,119.0,1.0,1227
finance,payment_gateway,7780.78,2.0,1227
shopping,e_commerce,119.0,1.0,1227
finance,payment_gateway,496.0,3.0,1229
shopping,convenience_store,330.0,4.0,1229
utility,internet,664.93,1.0,1229
utility,phone,34.24,1.0,1229
medical,pharmacy,2369.0,1.0,1230
utility,water,542.78,2.0,1230
finance,digital_wallet,423.24,1.0,1232
loan,credit_card,1000.0,1.0,1232
shopping,e_commerce,423.24,1.0,1232
loan,unsecured_loan,13000.0,1.0,1236
utility,internet,319.93,1.0,1236
utility,phone,319.93,1.0,1236
medical,hospital,98.0,1.0,1239
personal_care,cosmetics,71.0,1.0,1239
finance,digital_wallet,2551.0,4.0,1243
shopping,e_commerce,2551.0,4.0,1243
finance,digital_wallet,83.0,1.0,1244
finance,payment_gateway,245.0,2.0,1244
shopping,e_commerce,83.0,1.0,1244
finance,payment_gateway,1727.05,4.0,1245
insurance,insurance,370.0,1.0,1245
insurance,other_insurance,370.0,1.0,1245
utility,phone,480.43,1.0,1245
finance,digital_wallet,141.0,1.0,1246
finance,payment_gateway,458.0,1.0,1246
shopping,e_commerce,141.0,1.0,1246
loan,unsecured_loan,3000.0,1.0,1252
utility,internet,1220.97,1.0,1255
utility,phone,1220.97,1.0,1255
utility,water,337.09,1.0,1255
finance,payment_gateway,76267.96,11.0,1257
finance,payment_gateway,1283.04,1.0,1258
loan,auto_loan,9344.0,1.0,1258
loan,credit_card,21192.69,1.0,1258
finance,digital_wallet,2963.0,6.0,1260
finance,digital_wallet,640.93,1.0,1260
finance,payment_gateway,332.0,1.0,1260
home_and_living,home_improvement,404.0,2.0,1260
loan,credit_card,21185.51,1.0,1260
restaurant,chain_restaurant,108.0,1.0,1260
shopping,department_store,210.0,1.0,1260
shopping,e_commerce,2963.0,6.0,1260
shopping,grocery,60700.0,3.0,1260
utility,water,393.76,1.0,1260
loan,credit_card,1600.0,1.0,1262
finance,payment_gateway,249.0,1.0,1266
finance,payment_gateway,1978.0,1.0,1266
restaurant,food_delivery,495.0,1.0,1266
utility,electricity,4236.69,4.0,1266
utility,internet,429.61,1.0,1266
utility,phone,429.61,1.0,1266
home_and_living,home_expense,97.0,1.0,1270
loan,credit_card,3146.0,1.0,1270
loan,credit_card,14805.9,2.0,1270
entertainment,streaming_service,179.0,1.0,1272
shopping,convenience_store,400.0,1.0,1272
finance,payment_gateway,1948.75,3.0,1273
government,tax_payment,752.33,2.0,1273
loan,auto_loan,19358.0,2.0,1273
loan,auto_loan,9176.0,1.0,1273
loan,auto_loan,24228.0,1.0,1273
loan,unsecured_loan,18700.0,1.0,1273
finance,payment_gateway,153.18,1.0,1274
loan,auto_loan,20414.0,1.0,1274
utility,phone,1200.0,1.0,1274
utility,water,141.24,1.0,1274
investment,asset_management,2000.0,1.0,1276
investment,dummy_fn,2000.0,1.0,1276
loan,credit_card,83.0,1.0,1276
shopping,department_store,65.0,1.0,1276
loan,credit_card,22843.0,1.0,1277
finance,payment_gateway,990.0,1.0,1279
finance,payment_gateway,1389.0,3.0,1281
utility,internet,957.65,1.0,1281
utility,phone,957.65,1.0,1281
finance,digital_wallet,884.0,1.0,1283
finance,payment_gateway,100.0,1.0,1283
home_and_living,home_improvement,7690.0,1.0,1283
shopping,e_commerce,884.0,1.0,1283
utility,electricity,16862.04,2.0,1283
utility,water,712.62,1.0,1283
loan,credit_card,2548.2,1.0,1287
loan,unsecured_loan,8000.0,1.0,1287
loan,unsecured_loan,8000.0,1.0,1287
utility,water,118.77,1.0,1287
finance,payment_gateway,32.1,1.0,1293
loan,auto_loan,4776.0,1.0,1297
finance,payment_gateway,408.42,3.0,1300
government,fines_and_penalty,1000.0,2.0,1300
loan,credit_card,10000.0,1.0,1300
utility,phone,1175.93,1.0,1300
utility,water,583.79,1.0,1300
utility,gas_station,1600.0,2.0,1301
investment,international_partner,50125.73,1.0,1302
investment,inv_payment,200000.0,1.0,1302
investment,inv_sec,200000.0,1.0,1302
investment,overall_brokerage,200000.0,1.0,1302
investment,overall_brokerage,50125.73,1.0,1302
investment,overall_brokerage,50125.73,1.0,1302
investment,securities_backed_by_bank,200000.0,1.0,1302
investment,security,200000.0,1.0,1302
loan,credit_card,13646.83,2.0,1302
restaurant,chain_restaurant,537.0,1.0,1302
finance,digital_wallet,500.0,1.0,1304
loan,credit_card,2653.51,6.0,1304
finance,payment_gateway,99.99,1.0,1311
finance,payment_gateway,1164.88,5.0,1311
loan,credit_card,28840.76,1.0,1313
shopping,department_store,2146.8,3.0,1314
shopping,grocery,1999.0,1.0,1314
finance,digital_wallet,151.0,2.0,1319
shopping,e_commerce,151.0,2.0,1319
finance,payment_gateway,114.99,1.0,1324
home_and_living,home_improvement,283.0,1.0,1324
utility,gas_station,400.0,1.0,1324
finance,payment_gateway,350.0,1.0,1326
loan,credit_card,11991.26,1.0,1328
loan,credit_card,7263.0,1.0,1328
loan,credit_card,1300.0,1.0,1328
loan,credit_card,5322.04,2.0,1328
loan,credit_card,2279.0,1.0,1336
finance,digital_wallet,47.95,1.0,1340
finance,digital_wallet,3210.97,1.0,1340
finance,payment_gateway,47.95,1.0,1340
shopping,e_commerce,47.95,1.0,1340
shopping,e_commerce,3210.97,1.0,1340
utility,water,434.42,1.0,1340
personal_care,fitness,300.0,1.0,1343
shopping,department_store,352.03,1.0,1345
finance,payment_gateway,907.99,2.0,1349
loan,credit_card,21550.0,2.0,1349
loan,credit_card,5800.0,1.0,1349
finance,digital_wallet,500.0,1.0,1351
loan,credit_card,300.0,1.0,1354
loan,unsecured_loan,1000.0,1.0,1354
medical,hospital,400.0,1.0,1355
medical,public_hospital,400.0,1.0,1355
finance,digital_wallet,1000.0,5.0,1356
utility,electricity,977.87,1.0,1356
loan,credit_card,18721.24,3.0,1357
loan,credit_card,1840.0,1.0,1357
medical,hospital,350.0,1.0,1357
restaurant,chain_restaurant,399.0,1.0,1357
utility,phone,1603.93,1.0,1357
shopping,grocery,1015.0,2.0,1359
finance,payment_gateway,378.0,1.0,1360
loan,credit_card,4000.0,1.0,1360
utility,internet,854.93,1.0,1360
finance,digital_wallet,4857.57,6.0,1364
finance,digital_wallet,1400.0,7.0,1364
finance,payment_gateway,1968.18,6.0,1364
shopping,e_commerce,4857.57,6.0,1364
home_and_living,home_improvement,35.0,1.0,1367
personal_care,fitness,189.0,1.0,1368
utility,internet,750.0,1.0,1368
utility,internet,1995.16,2.0,1368
utility,phone,1995.16,2.0,1368
shopping,grocery,4315.0,2.0,1372
finance,digital_wallet,636.0,1.0,1375
shopping,e_commerce,636.0,1.0,1375
automotive,car_dealer,2848.0,1.0,1376
loan,credit_card,100.0,1.0,1376
shopping,convenience_store,11500.0,5.0,1377
shopping,convenience_store,7000.0,2.0,1378
shopping,grocery,20015.0,2.0,1381
finance,payment_gateway,777.89,1.0,1383
investment,overall_brokerage,30000.0,2.0,1383
investment,securities_broker,30000.0,2.0,1383
loan,unsecured_loan,5500.0,1.0,1383
loan,unsecured_loan,20000.0,2.0,1383
utility,water,226.84,1.0,1383
finance,payment_gateway,463.78,1.0,1388
utility,internet,450.0,1.0,1391
finance,payment_gateway,30.0,1.0,1392
finance,digital_wallet,330.0,14.0,1393
investment,inv_payment,500000.0,1.0,1393
investment,inv_sec,500000.0,1.0,1393
investment,overall_brokerage,500000.0,1.0,1393
investment,securities_broker,500000.0,1.0,1393
loan,credit_card,8838.7,2.0,1393
finance,digital_wallet,514.0,2.0,1397
finance,payment_gateway,570.0,4.0,1397
loan,credit_card,447.0,1.0,1397
loan,credit_card,4200.0,1.0,1397
shopping,convenience_store,500.0,1.0,1397
shopping,e_commerce,514.0,2.0,1397
finance,payment_gateway,2394.81,2.0,1399
shopping,convenience_store,1015.0,2.0,1400
finance,digital_wallet,2305.34,1.0,1401
finance,digital_wallet,5806.34,10.0,1401
finance,digital_wallet,200.0,1.0,1401
insurance,other_insurance,1096.0,1.0,1401
loan,auto_loan,7487.0,1.0,1401
loan,credit_card,1674.26,1.0,1401
loan,unsecured_loan,300.0,1.0,1401
loan,unsecured_loan,995.0,2.0,1401
shopping,e_commerce,2305.34,1.0,1401
transportation,tollway_fee,120.0,1.0,1401
utility,phone,1457.93,1.0,1401
finance,digital_wallet,6000.0,4.0,1402
loan,credit_card,106716.74,1.0,1402
