txn_catg,txn_subcatg,dpst_txn_amt_tot,dpst_txn_cnt,cust_id
investment,cryptocurrency,800.0,2.0,680
loan,unsecured_loan,20000.0,1.0,680
restaurant,food_delivery,1543.0,12.0,680
restaurant,food_delivery,222.0,2.0,680
shopping,convenience_store,200.0,1.0,680
shopping,e_commerce,1597.0,7.0,680
transportation,tollway_fee,300.0,1.0,680
finance,digital_wallet,3806.5,26.0,682
restaurant,food_delivery,725.0,3.0,683
finance,digital_wallet,1283.59,1.0,684
finance,digital_wallet,300.0,1.0,684
finance,digital_wallet,650.0,6.0,684
loan,credit_card,3000.0,1.0,684
shopping,e_commerce,1283.59,1.0,684
shopping,e_commerce,300.0,1.0,684
shopping,convenience_store,515.0,2.0,686
personal_care,cosmetics,5000.0,1.0,689
utility,internet,318.0,1.0,690
utility,phone,318.0,1.0,690
shopping,convenience_store,2530.0,4.0,694
shopping,convenience_store,500.0,1.0,694
investment,cryptocurrency,1400.0,2.0,695
loan,auto_loan,4019.0,1.0,695
shopping,convenience_store,1000.0,1.0,695
utility,internet,1282.93,1.0,695
utility,internet,267.5,1.0,696
utility,internet,384.56,1.0,696
utility,phone,267.5,1.0,696
utility,internet,1335.47,2.0,697
utility,phone,1335.47,2.0,697
finance,digital_wallet,400.0,1.0,698
finance,digital_wallet,2240.0,13.0,698
finance,digital_wallet,500.0,1.0,698
transportation,logistic_service,69.0,1.0,702
utility,gas_station,1100.0,2.0,707
utility,gas_station,200.0,2.0,707
restaurant,food_delivery,204.0,2.0,711
shopping,grocery,500.0,1.0,712
shopping,convenience_store,21900.0,6.0,716
utility,water,26.75,1.0,716
finance,digital_wallet,805.0,3.0,722
loan,credit_card,1804.0,1.0,722
medical,hospital,60.0,1.0,722
medical,private_hospital,60.0,1.0,722
restaurant,food_delivery,335.0,1.0,722
restaurant,food_delivery,109.0,1.0,722
restaurant,food_delivery,2450.55,9.0,722
shopping,e_commerce,805.0,3.0,722
shopping,grocery,2502.34,7.0,722
insurance,life_insurance,14889.0,1.0,723
loan,credit_card,585000.0,3.0,723
utility,internet,4165.52,4.0,723
utility,phone,4165.52,4.0,723
utility,phone,224.17,1.0,723
utility,water,108.5,1.0,723
home_and_living,home_improvement,344.0,1.0,724
home_and_living,home_improvement,2762.0,1.0,724
loan,credit_card,300.0,1.0,724
utility,internet,438.17,1.0,724
utility,phone,438.17,1.0,724
finance,digital_wallet,97.0,1.0,725
shopping,convenience_store,1959.0,3.0,726
utility,gas_station,4000.0,4.0,726
insurance,insurance,960.0,3.0,729
insurance,other_insurance,960.0,3.0,729
entertainment,streaming_service,159.0,1.0,732
finance,digital_wallet,1372.09,1.0,732
loan,auto_loan,6040.0,1.0,732
restaurant,food_delivery,223.0,2.0,732
utility,internet,710.5,1.0,732
utility,water,97.58,1.0,732
transportation,logistic_service,2255.0,4.0,736
utility,gas_station,2440.0,1.0,736
finance,digital_wallet,1000.0,6.0,737
home_and_living,home_improvement,3413.0,2.0,737
home_and_living,home_improvement,6933.0,1.0,737
utility,gas_station,500.0,1.0,737
utility,phone,883.0,1.0,738
home_and_living,home_improvement,9750.0,1.0,739
insurance,insurance,3744.0,1.0,739
insurance,life_insurance,3744.0,1.0,739
finance,digital_wallet,1117.0,1.0,740
insurance,life_insurance,3936.0,2.0,740
investment,others,3936.0,2.0,740
investment,others_tier,3936.0,2.0,740
loan,unsecured_loan,6900.0,1.0,740
restaurant,food_delivery,749.0,5.0,740
shopping,e_commerce,510.0,1.0,740
shopping,e_commerce,1117.0,1.0,740
utility,internet,319.93,1.0,742
utility,phone,319.93,1.0,742
insurance,other_insurance,2268.0,2.0,746
shopping,convenience_store,500.0,1.0,751
utility,gas_station,200.0,1.0,761
utility,gas_station,500.0,1.0,761
utility,internet,373.43,1.0,762
utility,phone,373.43,1.0,762
finance,digital_wallet,483.0,1.0,764
loan,credit_card,22000.67,1.0,764
restaurant,food_delivery,764.0,6.0,764
shopping,e_commerce,483.0,1.0,764
utility,internet,736.43,1.0,764
utility,internet,640.93,1.0,764
utility,phone,736.43,1.0,764
finance,digital_wallet,509.0,1.0,767
shopping,e_commerce,509.0,1.0,767
utility,internet,579.96,1.0,767
finance,digital_wallet,885.0,4.0,769
finance,payment_gateway,1170.0,1.0,769
restaurant,food_delivery,2862.0,18.0,769
shopping,e_commerce,885.0,4.0,769
shopping,convenience_store,4200.0,9.0,775
utility,internet,1010.93,1.0,775
utility,phone,1010.93,1.0,775
utility,phone,1676.69,3.0,775
utility,water,116.84,1.0,775
finance,digital_wallet,391.0,1.0,779
government,tax_payment,8307.34,1.0,779
shopping,e_commerce,391.0,1.0,779
shopping,grocery,1315.0,1.0,779
utility,internet,1196.26,1.0,779
utility,phone,1196.26,1.0,779
utility,water,2897.99,4.0,779
shopping,department_store,40.0,1.0,780
finance,payment_gateway,426.93,1.0,782
insurance,insurance,1550.0,2.0,782
insurance,life_insurance,1550.0,2.0,782
utility,electricity,424.86,1.0,782
home_and_living,home_expense,2000.0,1.0,785
medical,hospital,160.0,2.0,785
finance,digital_wallet,458.56,2.0,786
finance,digital_wallet,472.0,2.0,786
medical,healthcare_and_supplement,108.0,1.0,786
restaurant,chain_restaurant,75.0,1.0,786
shopping,e_commerce,458.56,2.0,786
shopping,e_commerce,472.0,2.0,786
utility,electricity,1389.35,1.0,786
utility,water,184.09,1.0,786
medical,pharmacy,4500.0,2.0,789
shopping,convenience_store,1500.0,1.0,789
utility,internet,763.08,1.0,789
insurance,insurance,320.0,1.0,793
insurance,other_insurance,320.0,1.0,793
loan,credit_card,300.0,1.0,793
shopping,convenience_store,700.0,3.0,793
shopping,grocery,138.0,2.0,793
shopping,grocery,500.0,1.0,793
transportation,logistic_service,133.0,1.0,793
shopping,convenience_store,3030.0,5.0,794
finance,digital_wallet,900.0,3.0,795
investment,dummy_ix,2.0,2.0,795
investment,securities_backed_by_bank,2.0,2.0,795
transportation,public_transit,186.0,3.0,795
utility,gas_station,100.0,1.0,801
utility,electricity,256.63,1.0,802
automotive,car_dealer,41905.0,1.0,804
finance,payment_gateway,1135.81,1.0,804
loan,credit_card,41268.53,1.0,804
utility,water,364.04,1.0,804
loan,auto_loan,13321.0,1.0,811
shopping,convenience_store,16000.0,4.0,811
transportation,logistic_service,280.55,1.0,811
utility,phone,817.0,2.0,811
utility,water,119.41,1.0,811
investment,cryptocurrency,160400.0,27.0,814
investment,dummy_ix,3600.0,4.0,814
investment,dummy_ix,1700.0,2.0,814
investment,securities_backed_by_bank,3600.0,4.0,814
investment,securities_backed_by_bank,1700.0,2.0,814
loan,credit_card,800.0,1.0,814
utility,phone,686.41,1.0,814
utility,internet,1795.46,2.0,817
utility,water,393.76,1.0,819
medical,pharmacy,1163.0,3.0,831
utility,internet,533.93,1.0,831
utility,internet,960.86,2.0,831
utility,phone,533.93,1.0,831
finance,digital_wallet,200.0,1.0,836
loan,auto_loan,2879.0,1.0,836
transportation,logistic_service,266.0,1.0,836
finance,digital_wallet,7886.18,4.0,837
finance,digital_wallet,3993.0,1.0,837
finance,payment_gateway,2115.0,1.0,837
shopping,e_commerce,7886.18,4.0,837
shopping,e_commerce,3993.0,1.0,837
utility,internet,781.67,1.0,837
charity,charitable_donation,20.0,1.0,838
charity,religious,19.0,1.0,838
home_and_living,home_improvement,718.0,1.0,838
finance,digital_wallet,200.0,1.0,839
shopping,e_commerce,200.0,1.0,839
shopping,convenience_store,2575.0,10.0,842
medical,dental_clinic,150.0,1.0,847
charity,religious,99.0,1.0,848
entertainment,streaming_service,129.0,1.0,848
charity,religious,20.0,1.0,850
finance,digital_wallet,2368.33,1.0,850
shopping,e_commerce,2368.33,1.0,850
loan,credit_card,3874.0,1.0,851
loan,education,1000.0,1.0,851
loan,unsecured_loan,5500.0,1.0,851
shopping,convenience_store,500.0,1.0,851
utility,water,165.58,1.0,851
finance,payment_gateway,154.0,1.0,852
utility,internet,851.86,6.0,852
utility,internet,1095.86,6.0,852
utility,phone,851.86,6.0,852
shopping,convenience_store,1500.0,2.0,853
loan,credit_card,1100.0,1.0,856
shopping,convenience_store,5000.0,1.0,856
restaurant,food_delivery,396.0,2.0,857
shopping,grocery,1000.0,1.0,857
transportation,public_transit,1500.0,2.0,857
utility,internet,326.13,1.0,857
utility,phone,326.13,1.0,857
insurance,insurance,810.0,2.0,859
insurance,other_insurance,810.0,2.0,859
utility,internet,426.93,1.0,859
utility,phone,426.93,1.0,859
insurance,insurance,320.0,1.0,860
insurance,other_insurance,320.0,1.0,860
utility,internet,588.5,1.0,860
utility,phone,588.5,1.0,860
restaurant,food_delivery,205.0,1.0,863
charity,religious,29.0,1.0,867
finance,digital_wallet,9676.27,5.0,867
finance,digital_wallet,300.0,1.0,867
loan,credit_card,12450.62,1.0,867
shopping,e_commerce,9676.27,5.0,867
utility,phone,319.93,1.0,867
shopping,convenience_store,4800.0,1.0,869
utility,phone,26.75,1.0,870
finance,payment_gateway,544.0,2.0,872
utility,internet,319.93,1.0,872
utility,phone,319.93,1.0,872
utility,phone,214.54,1.0,872
finance,digital_wallet,5200.0,5.0,874
finance,payment_gateway,17.0,1.0,874
government,tax_payment,16444.75,3.0,874
home_and_living,home_improvement,1839.0,1.0,874
finance,digital_wallet,746.95,2.0,876
shopping,e_commerce,746.95,2.0,876
shopping,convenience_store,35600.0,9.0,877
utility,internet,536.07,1.0,877
utility,phone,536.07,1.0,877
education,university,135.0,1.0,882
finance,digital_wallet,2378.86,8.0,882
finance,digital_wallet,510.0,2.0,882
loan,credit_card,1126.0,4.0,882
shopping,e_commerce,2378.86,8.0,882
finance,digital_wallet,2107.1,11.0,894
finance,digital_wallet,3381.07,4.0,894
shopping,e_commerce,2107.1,11.0,894
utility,electricity,3180.35,1.0,894
utility,phone,26.75,1.0,894
loan,credit_card,44151.08,1.0,895
loan,credit_card,68882.49,1.0,895
utility,gas_station,300.0,1.0,898
shopping,convenience_store,5000.0,5.0,900
shopping,convenience_store,500.0,1.0,900
finance,digital_wallet,1028.0,4.0,907
loan,unsecured_loan,2040.0,1.0,907
loan,unsecured_loan,6051.64,1.0,907
pet_care,pet_hospital,1115.0,2.0,907
restaurant,chain_restaurant,55.0,1.0,907
restaurant,food_delivery,868.0,4.0,907
shopping,e_commerce,1028.0,4.0,907
utility,gas_station,137.0,1.0,907
finance,digital_wallet,700.0,3.0,908
utility,internet,459.03,1.0,908
utility,internet,1026.93,1.0,908
utility,phone,459.03,1.0,908
insurance,insurance,370.0,1.0,913
insurance,other_insurance,370.0,1.0,913
shopping,convenience_store,2000.0,1.0,913
utility,gas_station,1000.0,1.0,913
finance,payment_gateway,205.0,1.0,917
shopping,convenience_store,8400.0,1.0,917
transportation,logistic_service,319.8,3.0,917
loan,auto_loan,5000.0,1.0,921
shopping,grocery,555.0,1.0,921
utility,internet,321.0,1.0,921
finance,payment_gateway,319.93,1.0,926
shopping,convenience_store,500.0,1.0,926
utility,internet,500.0,1.0,926
utility,phone,500.0,1.0,926
utility,water,108.5,1.0,926
finance,digital_wallet,540.0,1.0,931
insurance,life_insurance,791.0,1.0,931
investment,others,791.0,1.0,931
investment,others_tier,791.0,1.0,931
shopping,grocery,12000.0,1.0,931
shopping,grocery,4000.0,1.0,931
investment,cryptocurrency,1500.0,1.0,936
investment,offshore_etf,4000.0,1.0,936
investment,others_tier,4000.0,1.0,936
loan,credit_card,4789.0,1.0,936
restaurant,chain_restaurant,1580.0,4.0,936
shopping,convenience_store,152.0,1.0,936
shopping,grocery,170.0,2.0,936
finance,digital_wallet,143.0,2.0,942
finance,digital_wallet,1783.0,8.0,942
restaurant,food_delivery,1157.0,8.0,942
restaurant,food_delivery,425.3,4.0,942
shopping,e_commerce,143.0,2.0,942
medical,private_hospital,400.0,1.0,943
shopping,convenience_store,715.0,2.0,943
shopping,convenience_store,1500.0,2.0,943
shopping,grocery,700.0,1.0,943
shopping,grocery,504.0,1.0,943
loan,credit_card,300.0,1.0,944
utility,gas_station,500.0,1.0,944
utility,internet,631.3,1.0,944
finance,payment_gateway,50.0,1.0,951
insurance,insurance,5000.0,1.0,951
insurance,life_insurance,5000.0,1.0,951
loan,credit_card,62373.0,2.0,951
shopping,grocery,245.0,1.0,954
utility,internet,781.64,1.0,954
utility,phone,781.64,1.0,954
transportation,tollway_fee,330.0,1.0,958
utility,phone,882.75,1.0,963
entertainment,streaming_service,49.0,1.0,968
restaurant,food_delivery,2716.0,22.0,968
shopping,convenience_store,900.0,1.0,976
utility,water,130.33,1.0,978
finance,digital_wallet,1030.0,1.0,981
shopping,convenience_store,4000.0,2.0,981
shopping,convenience_store,2000.0,1.0,981
shopping,department_store,2000.0,1.0,981
shopping,department_store,2000.0,1.0,981
shopping,e_commerce,1030.0,1.0,981
transportation,public_transit,2000.0,1.0,981
finance,digital_wallet,684.0,1.0,983
medical,pharmacy,190.0,1.0,983
shopping,e_commerce,684.0,1.0,983
utility,phone,2140.81,1.0,983
insurance,insurance,370.0,1.0,984
insurance,other_insurance,370.0,1.0,984
shopping,convenience_store,27000.0,1.0,984
utility,gas_station,1200.0,1.0,984
utility,internet,1535.45,2.0,984
utility,phone,1535.45,2.0,984
utility,electricity,1790.05,1.0,985
utility,gas_station,89.0,1.0,985
utility,water,211.86,1.0,985
shopping,grocery,10000.0,1.0,987
utility,phone,426.93,1.0,987
finance,payment_gateway,103.0,1.0,989
finance,digital_wallet,840.0,4.0,990
finance,digital_wallet,26964.0,5.0,990
finance,digital_wallet,200.0,1.0,990
shopping,e_commerce,26964.0,5.0,990
utility,gas_station,100.0,1.0,990
shopping,convenience_store,8000.0,7.0,995
utility,water,332.77,1.0,995
utility,phone,533.0,13.0,997
shopping,convenience_store,8500.0,2.0,1000
finance,digital_wallet,2241.0,4.0,1001
home_and_living,home_expense,13225.8,1.0,1001
investment,overall_brokerage,50000.0,1.0,1001
investment,securities_backed_by_bank,50000.0,1.0,1001
investment,security,50000.0,1.0,1001
loan,credit_card,22000.0,1.0,1001
loan,unsecured_loan,21840.0,2.0,1001
shopping,e_commerce,2241.0,4.0,1001
shopping,grocery,368.0,1.0,1001
utility,electricity,1607.85,1.0,1001
loan,unsecured_loan,121919.95,2.0,1003
home_and_living,home_expense,5296.2,3.0,1004
home_and_living,property_developer,1500.0,1.0,1004
insurance,insurance,1133.5,1.0,1004
insurance,other_insurance,1133.5,1.0,1004
shopping,convenience_store,400.0,1.0,1004
shopping,grocery,2700.0,2.0,1004
travel,hotel,400.0,1.0,1004
utility,gas_station,1500.0,3.0,1004
utility,internet,1923.47,4.0,1004
utility,phone,1923.47,4.0,1004
home_and_living,home_improvement,1558.0,1.0,1007
home_and_living,home_improvement,1248.0,2.0,1007
loan,credit_card,8000.0,2.0,1007
shopping,department_store,1483.0,9.0,1007
shopping,grocery,60.0,1.0,1007
utility,electricity,4062.91,1.0,1007
utility,gas_station,1000.0,1.0,1007
utility,internet,750.0,1.0,1007
finance,digital_wallet,225.0,1.0,1009
shopping,e_commerce,225.0,1.0,1009
investment,gold,1003.0,2.0,1010
utility,internet,100.0,1.0,1012
shopping,grocery,70.0,2.0,1013
pet_care,pet_hospital,500.0,1.0,1015
transportation,public_transit,4500.0,4.0,1015
transportation,logistic_service,2190.0,2.0,1018
shopping,convenience_store,900.0,1.0,1023
loan,credit_card,34926.97,2.0,1024
loan,credit_card,1269.0,1.0,1024
shopping,convenience_store,900.0,1.0,1024
shopping,convenience_store,1800.0,2.0,1024
utility,gas_station,60.0,1.0,1024
utility,gas_station,900.0,1.0,1024
utility,water,130.33,1.0,1024
investment,dummy_ix,8100.0,4.0,1026
investment,securities_backed_by_bank,8100.0,4.0,1026
shopping,convenience_store,3300.0,3.0,1027
shopping,convenience_store,65000.0,4.0,1028
utility,internet,4489.65,1.0,1033
utility,phone,2095.06,1.0,1033
shopping,convenience_store,11100.0,11.0,1034
travel,hotel,500.0,1.0,1034
shopping,grocery,557.0,1.0,1035
utility,internet,323.68,1.0,1035
utility,phone,323.68,1.0,1035
utility,water,246.53,2.0,1035
entertainment,movie_theater,2400.0,1.0,1036
restaurant,chain_restaurant,265.0,1.0,1036
shopping,department_store,1500.0,1.0,1036
shopping,grocery,669.0,2.0,1036
shopping,grocery,687.0,1.0,1036
utility,internet,1897.15,2.0,1036
utility,water,108.5,1.0,1036
insurance,insurance,715.8,1.0,1037
insurance,other_insurance,715.8,1.0,1037
loan,credit_card,470.0,1.0,1038
utility,gas_station,300.0,2.0,1038
transportation,tollway_fee,330.0,1.0,1039
utility,phone,598.13,1.0,1039
insurance,insurance,320.0,1.0,1042
insurance,other_insurance,320.0,1.0,1042
finance,digital_wallet,5861.0,2.0,1046
restaurant,food_delivery,18368.24,26.0,1046
shopping,e_commerce,5861.0,2.0,1046
finance,digital_wallet,781.84,6.0,1047
finance,payment_gateway,451.94,5.0,1047
shopping,e_commerce,781.84,6.0,1047
shopping,grocery,124.0,1.0,1049
finance,digital_wallet,56302.33,27.0,1052
finance,digital_wallet,500.0,5.0,1052
home_and_living,home_improvement,2788.0,1.0,1052
insurance,insurance,8970.0,1.0,1052
insurance,life_insurance,8970.0,1.0,1052
shopping,e_commerce,56302.33,27.0,1052
utility,gas_station,500.0,1.0,1052
utility,internet,1642.57,3.0,1052
shopping,convenience_store,300.0,1.0,1054
shopping,grocery,584.0,1.0,1054
utility,water,597.69,1.0,1054
finance,digital_wallet,2100.0,1.0,1057
medical,beauty_clinic,1000.0,1.0,1057
restaurant,chain_restaurant,390.0,1.0,1057
shopping,grocery,490.75,1.0,1057
utility,internet,1498.0,1.0,1057
utility,internet,3085.88,2.0,1057
utility,phone,3085.88,2.0,1057
finance,payment_gateway,135.0,1.0,1058
loan,credit_card,4190.0,1.0,1058
loan,credit_card,6465.0,1.0,1058
shopping,convenience_store,3300.0,3.0,1058
utility,gas_station,8300.0,5.0,1058
shopping,convenience_store,2015.0,2.0,1059
medical,dental_clinic,3000.0,3.0,1063
shopping,convenience_store,800.0,1.0,1063
finance,digital_wallet,9200.0,2.0,1066
finance,digital_wallet,846.5,1.0,1066
finance,digital_wallet,402.0,2.0,1066
loan,credit_card,15523.0,3.0,1066
loan,unsecured_loan,1400.0,1.0,1066
shopping,e_commerce,846.5,1.0,1066
utility,internet,1543.29,2.0,1071
finance,digital_wallet,2932.98,3.0,1072
finance,digital_wallet,2900.0,7.0,1072
loan,credit_card,15462.85,1.0,1072
loan,unsecured_loan,13565.0,1.0,1072
loan,unsecured_loan,20500.0,1.0,1072
shopping,e_commerce,2932.98,3.0,1072
transportation,tollway_fee,60.0,2.0,1072
utility,internet,640.93,1.0,1072
utility,phone,640.93,1.0,1072
home_and_living,home_improvement,3977.1,1.0,1073
insurance,insurance,21800.0,1.0,1073
insurance,other_insurance,21800.0,1.0,1073
education,private_school,918.0,5.0,1081
finance,payment_gateway,918.0,5.0,1081
loan,auto_loan,18326.0,2.0,1081
loan,credit_card,1380.0,1.0,1081
utility,gas_station,918.0,5.0,1081
home_and_living,home_expense,198.0,2.0,1083
finance,digital_wallet,10389.87,6.0,1084
finance,digital_wallet,2200.0,6.0,1084
loan,education,1000.0,1.0,1084
shopping,e_commerce,10389.87,6.0,1084
utility,electricity,4302.17,2.0,1084
utility,gas_station,500.0,1.0,1084
utility,internet,533.93,1.0,1084
utility,phone,1300.0,1.0,1084
government,tax_payment,29985.0,5.0,1087
home_and_living,home_expense,16470.0,1.0,1087
loan,credit_card,28270.0,2.0,1087
transportation,logistic_service,124.8,1.0,1087
utility,electricity,1838.54,4.0,1087
utility,water,180.62,2.0,1087
utility,water,97.58,1.0,1087
shopping,convenience_store,600.0,1.0,1088
finance,digital_wallet,109.0,1.0,1089
shopping,e_commerce,109.0,1.0,1089
investment,cryptocurrency,172000.0,4.0,1090
investment,dummy_ix,100000.0,1.0,1090
investment,dummy_ix,10000.0,1.0,1090
investment,securities_backed_by_bank,100000.0,1.0,1090
investment,securities_backed_by_bank,10000.0,1.0,1090
transportation,public_transit,62.0,1.0,1090
transportation,public_transit,65.0,2.0,1090
utility,electricity,664.2,1.0,1090
utility,gas_station,100.0,1.0,1090
home_and_living,home_improvement,5279.0,1.0,1092
loan,unsecured_loan,6400.0,1.0,1092
finance,payment_gateway,460.42,1.0,1103
loan,auto_loan,2985.0,1.0,1103
restaurant,food_delivery,78.05,1.0,1103
utility,gas_station,620.0,2.0,1103
utility,electricity,4446.89,1.0,1105
finance,digital_wallet,402.0,3.0,1106
finance,digital_wallet,230.0,1.0,1106
loan,credit_card,2500.0,1.0,1106
loan,unsecured_loan,8000.0,1.0,1106
transportation,logistic_service,129.66,1.0,1106
utility,gas_station,438.0,1.0,1106
finance,digital_wallet,88.0,1.0,1109
insurance,other_insurance,2405.86,1.0,1109
loan,credit_card,2813.0,2.0,1109
loan,unsecured_loan,1200.0,1.0,1109
shopping,e_commerce,88.0,1.0,1109
utility,internet,749.0,1.0,1109
utility,phone,853.86,1.0,1124
utility,water,276.06,2.0,1124
home_and_living,home_expense,18887.04,1.0,1130
utility,phone,373.43,1.0,1132
finance,digital_wallet,4500.0,2.0,1138
finance,digital_wallet,400.0,3.0,1138
investment,dummy_ix,5000.0,1.0,1138
investment,securities_backed_by_bank,5000.0,1.0,1138
shopping,convenience_store,170.0,2.0,1138
shopping,grocery,220.0,1.0,1138
transportation,public_transit,47.0,1.0,1138
transportation,public_transit,26.0,1.0,1138
utility,electricity,290.4,1.0,1138
utility,internet,631.3,1.0,1138
home_and_living,home_improvement,88463.0,14.0,1142
utility,phone,1326.8,1.0,1142
shopping,convenience_store,5500.0,6.0,1146
shopping,grocery,7000.0,3.0,1146
utility,phone,1165.23,1.0,1146
finance,digital_wallet,300.0,1.0,1148
finance,digital_wallet,1102.0,3.0,1148
loan,credit_card,6489.0,1.0,1148
medical,public_hospital,1000.0,1.0,1148
medical,public_hospital,674.0,1.0,1148
shopping,department_store,2000.0,1.0,1148
shopping,e_commerce,300.0,1.0,1148
shopping,e_commerce,1102.0,3.0,1148
finance,digital_wallet,118.0,1.0,1151
finance,digital_wallet,400.0,3.0,1151
personal_care,cosmetics,58.0,1.0,1151
restaurant,food_delivery,76.0,1.0,1151
shopping,e_commerce,118.0,1.0,1151
transportation,public_transit,28.0,1.0,1151
finance,digital_wallet,6000.0,6.0,1152
shopping,e_commerce,6000.0,6.0,1152
finance,digital_wallet,217.0,1.0,1155
government,tax_payment,3750.0,1.0,1155
shopping,e_commerce,217.0,1.0,1155
utility,phone,160.5,1.0,1155
finance,digital_wallet,1639.0,1.0,1160
shopping,e_commerce,1639.0,1.0,1160
transportation,logistic_service,788.0,2.0,1160
utility,internet,853.86,2.0,1163
utility,phone,853.86,2.0,1163
finance,digital_wallet,1353.74,14.0,1165
loan,auto_loan,2380.0,1.0,1167
loan,credit_card,16025.0,2.0,1167
personal_care,cosmetics,248.0,1.0,1167
utility,internet,588.0,1.0,1167
utility,phone,588.0,1.0,1167
investment,gold,89306.0,4.0,1176
finance,digital_wallet,1600.0,3.0,1177
finance,digital_wallet,766.0,1.0,1177
finance,payment_gateway,299.0,1.0,1177
personal_care,cosmetics,668.0,1.0,1177
shopping,convenience_store,296.0,1.0,1177
shopping,e_commerce,1600.0,3.0,1177
shopping,e_commerce,766.0,1.0,1177
utility,gas_station,1600.0,3.0,1177
loan,auto_loan,2397.0,1.0,1179
loan,auto_loan,16140.0,1.0,1186
shopping,convenience_store,400.0,1.0,1186
utility,gas_station,400.0,1.0,1186
finance,digital_wallet,87.0,1.0,1193
shopping,e_commerce,87.0,1.0,1193
finance,digital_wallet,7948.15,4.0,1194
shopping,e_commerce,7948.15,4.0,1194
charity,charitable_donation,815.0,2.0,1196
shopping,grocery,407.0,1.0,1196
transportation,logistic_service,41.0,1.0,1196
utility,gas_station,1000.0,1.0,1196
shopping,convenience_store,1300.0,3.0,1202
shopping,convenience_store,1300.0,4.0,1202
shopping,convenience_store,100.0,1.0,1202
shopping,convenience_store,100.0,1.0,1202
utility,internet,533.4,1.0,1206
utility,phone,213.0,1.0,1206
utility,gas_station,2000.0,1.0,1208
shopping,department_store,15200.0,7.0,1209
utility,electricity,2879.82,1.0,1209
utility,water,1659.6,1.0,1214
finance,digital_wallet,929.25,1.0,1218
loan,unsecured_loan,1500.0,2.0,1218
shopping,e_commerce,929.25,1.0,1218
finance,digital_wallet,662.0,2.0,1220
finance,payment_gateway,140.0,4.0,1220
shopping,e_commerce,662.0,2.0,1220
finance,digital_wallet,45.0,1.0,1222
finance,payment_gateway,639.86,1.0,1222
insurance,insurance,787.0,1.0,1222
insurance,other_insurance,787.0,1.0,1222
loan,auto_loan,7719.0,1.0,1222
loan,credit_card,1734.0,1.0,1222
medical,hospital,1090.0,1.0,1222
shopping,e_commerce,45.0,1.0,1222
utility,internet,350.0,1.0,1222
utility,phone,350.0,1.0,1222
utility,water,470.8,2.0,1222
shopping,convenience_store,1000.0,4.0,1223
finance,digital_wallet,870.0,2.0,1224
finance,payment_gateway,1067.86,2.0,1224
insurance,insurance,370.0,1.0,1224
insurance,other_insurance,370.0,1.0,1224
shopping,convenience_store,1000.0,1.0,1224
shopping,grocery,166.5,1.0,1224
transportation,logistic_service,353.0,1.0,1224
transportation,logistic_service,106.0,1.0,1224
utility,gas_station,100.0,1.0,1224
utility,gas_station,100.0,1.0,1224
utility,gas_station,300.0,2.0,1224
medical,pharmacy,8705.0,2.0,1230
utility,internet,500.0,1.0,1230
utility,phone,500.0,1.0,1230
utility,water,221.12,1.0,1230
shopping,convenience_store,29000.0,4.0,1232
shopping,grocery,5000.0,1.0,1232
travel,hotel,1260.0,1.0,1233
utility,internet,1322.79,2.0,1236
utility,phone,1322.79,2.0,1236
finance,payment_gateway,199.0,1.0,1237
personal_care,cosmetics,1978.0,1.0,1239
finance,digital_wallet,800.0,1.0,1243
investment,dummy_ix,100000.0,1.0,1243
investment,securities_backed_by_bank,100000.0,1.0,1243
shopping,e_commerce,800.0,1.0,1243
finance,digital_wallet,87.0,1.0,1244
shopping,e_commerce,484.0,8.0,1244
finance,digital_wallet,165.0,1.0,1245
medical,hospital,400.0,1.0,1245
shopping,e_commerce,165.0,1.0,1245
utility,phone,373.43,1.0,1245
transportation,logistic_service,207.52,2.0,1249
utility,gas_station,800.0,1.0,1252
home_and_living,home_improvement,326.0,1.0,1255
utility,internet,801.97,1.0,1255
utility,phone,801.97,1.0,1255
utility,water,291.65,1.0,1255
shopping,convenience_store,2000.0,1.0,1256
finance,payment_gateway,4930.55,2.0,1258
loan,auto_loan,9344.0,1.0,1258
transportation,logistic_service,520.0,1.0,1258
transportation,tollway_fee,24.0,1.0,1258
travel,hotel,11982.69,2.0,1258
travel,travel_agency,11982.69,2.0,1258
finance,digital_wallet,2260.0,1.0,1260
home_and_living,home_expense,64507.2,1.0,1260
shopping,e_commerce,2260.0,1.0,1260
shopping,convenience_store,2400.0,4.0,1262
finance,payment_gateway,179.0,1.0,1263
shopping,convenience_store,22500.0,8.0,1266
loan,unsecured_loan,615.6,1.0,1267
finance,digital_wallet,1100.8,6.0,1270
investment,gold,1003.0,2.0,1270
transportation,public_transit,450.0,1.0,1270
utility,electricity,857.66,1.0,1270
medical,hospital,5269.0,1.0,1273
medical,private_hospital,5269.0,1.0,1273
insurance,insurance,4200.0,1.0,1274
insurance,life_insurance,4200.0,1.0,1274
insurance,life_insurance,4200.0,1.0,1274
utility,internet,1498.0,2.0,1274
utility,internet,631.43,1.0,1274
utility,internet,2236.3,1.0,1274
utility,phone,631.43,1.0,1274
utility,phone,1175.93,1.0,1274
finance,digital_wallet,1030.0,1.0,1276
investment,dummy_ix,1000.0,1.0,1276
investment,securities_backed_by_bank,1000.0,1.0,1276
shopping,e_commerce,1030.0,1.0,1276
finance,payment_gateway,249.0,1.0,1279
utility,gas_station,2300.0,3.0,1279
utility,internet,594.0,1.0,1281
